pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats
DyseZa00,zac-dysert-1,00-0030394,Zac Dysert,QB,2013,7,234,DEN,miami (oh),75.0,231.0,4.81,,,,,,247222295302.0,401343448480.0,2611240635133483.0,12132325.0,16121112.0,14979125108.0,25827115265.0,5142.0,,,,,,,0,0,0,False,skill_pass,True,True,False,False
WatsBe00,benjamin-watson-1,00-0022943,Ben Watson,TE,2004,1,32,NWE,georgia,75.0,258.0,4.5,35.5,123.0,34.0,7.38,4.11,,,,,,,,,,,,40.0,19.0,205.0,0,0,11,False,skill_pass,False,False,False,True
PhilJo00,john-phillips-1,00-0027139,John Phillips,TE,2009,6,208,DAL,virginia,77.0,251.0,4.78,33.5,112.0,20.0,6.84,4.27,,,,,,,,,,,,2.0,2.0,120.0,0,0,1,False,skill_pass,False,False,False,True
StroSa00,sammie-stroughter-1,00-0026953,Sammie Stroughter,WR,2009,7,233,TAM,oregon st.,69.0,189.0,4.45,30.0,110.0,13.0,7.03,4.28,,,,,,,,,,,,5.0,5.0,33.0,0,0,0,False,skill_pass,False,False,False,True
MorrCa00,cameron-morrah-1,00-0026963,Cameron Morrah,TE,2009,7,248,SEA,california,75.0,244.0,4.61,32.5,115.0,24.0,6.99,4.36,,,,,,,,,,,,2.0,2.0,27.0,0,0,0,False,skill_pass,False,False,False,True
MitcMa00,marko-mitchell-1,00-0026959,Marko Mitchell,WR,2009,7,243,WAS,nevada,76.0,218.0,4.43,32.0,116.0,9.0,7.04,4.33,,,,,,,,,,,,0.0,0.0,10.0,0,0,0,False,skill_pass,False,False,False,True
GronDa00,dan-gronkowski-1,00-0027157,Dan Gronkowski,TE,2009,7,255,DET,maryland,77.0,255.0,4.79,33.0,122.0,26.0,6.92,4.26,,,,,,,,,,,,1.0,0.0,21.0,0,0,0,False,skill_pass,False,False,False,True
UndeTi00,tiquan-underwood-1,00-0027156,Tiquan Underwood,WR,2009,7,253,JAX,rutgers,73.0,184.0,4.31,41.5,129.0,7.0,6.62,4.11,,,,,,,,,,,,9.0,1.0,45.0,0,0,1,False,skill_pass,False,False,False,True
OLeaDa20,dan-oleary-1,00-0020326,Dan O'Leary,TE,2001,6,195,BUF,notre dame,76.0,252.0,5.02,32.0,113.0,16.0,7.4,4.31,,,,,,,,,,,,0.0,0.0,17.0,0,0,0,False,skill_pass,False,False,False,True
RoyaRo00,robert-royal-1,00-0021273,Robert Royal,TE,2002,5,160,WAS,louisiana state,77.0,253.0,4.97,31.0,114.0,14.0,7.37,4.27,,,,,,,,,,,,9.0,2.0,110.0,0,0,6,False,skill_pass,False,False,False,True
FullWi01,william-fuller-2,00-0033127,Will Fuller,WR,2016,1,21,HOU,notre dame,72.0,186.0,4.32,33.5,126.0,10.0,6.93,4.27,,,,,,,,,,,,24.0,24.0,55.0,0,0,5,False,skill_pass,False,False,False,True
DaniB.00,bj-daniels-1,00-0030120,B.J. Daniels,QB,2013,7,237,SFO,south florida,,,,,,,,,4122143215164.0,5227245365289.0,8.619831685260419e+17,14111314.0,913710.0,3175112132104.0,2772259601426.0,9565.0,,,,0.0,,8.0,0,0,0,False,skill_pass,False,True,True,False
HannRy00,,00-0021282,Ryan Hannam,TE,2002,5,169,SEA,northern iowa,74.0,251.0,4.69,30.5,113.0,18.0,7.07,4.21,,,,,,,,,,,,2.0,2.0,54.0,0,0,0,False,skill_pass,False,False,False,True
KittKu00,kurt-kittner-1,00-0021271,Kurt Kittner,QB,2002,5,158,ATL,illinois,74.0,221.0,4.86,27.0,100.0,,7.34,4.5,,,,,,,,,,,,1.0,1.0,7.0,0,0,0,False,skill_pass,False,True,False,True
MoraJo00,johnnie-morant-1,00-0022873,Johnnie Morant,WR,2004,5,134,OAK,syracuse,76.0,229.0,4.51,41.0,130.0,,7.34,4.22,,,,,,,,,,,,0.0,0.0,15.0,0,0,0,False,skill_pass,False,True,False,True
HeinKe00,,00-0021287,Keith Heinrich,TE,2002,6,174,CAR,sam houston st.,77.0,255.0,4.77,35.0,120.0,21.0,6.87,4.1,,,,,,,,,,,,1.0,0.0,22.0,0,0,0,False,skill_pass,False,False,False,True
WoodRa00,rashaun-woods-1,00-0022892,Rashaun Woods,WR,2004,1,31,SFO,oklahoma st.,74.0,202.0,4.47,39.0,125.0,,6.93,3.97,,,,,,,,,,,,1.0,1.0,14.0,0,0,0,False,skill_pass,False,True,False,True
HoomMi00,michael-hoomanawanui-1,00-0027732,Michael Hoomanawanui,TE,2010,5,132,STL,illinois,76.0,264.0,4.77,,,25.0,,,,,,,,,,,52510.0,64312114.0,220.0,5.0,1.0,87.0,0,0,3,False,skill_pass,False,True,False,False
JohnEr00,,00-0020455,Eric Johnson,TE,2001,7,224,SFO,yale,72.0,215.0,4.6,38.0,121.0,12.0,6.96,4.17,,,,,,,,,,,,19.0,17.0,71.0,0,0,5,False,skill_pass,False,False,False,True
ClayMi00,michael-clayton-1,00-0022725,Michael Clayton,WR,2004,1,15,TAM,louisiana state,75.0,209.0,4.67,32.5,116.0,,6.77,4.09,,,,,,,,,,,,22.0,22.0,95.0,0,0,5,False,skill_pass,False,True,False,True
McMaMi00,mike-mcmahon-1,00-0020308,Mike McMahon,QB,2001,5,149,DET,rutgers,74.0,207.0,4.57,37.5,124.0,,7.12,4.12,,,,,,,,,,,,6.0,5.0,29.0,0,0,0,False,skill_pass,False,True,False,True
KaspKe00,kevin-kasper-1,00-0020256,Kevin Kasper,WR,2001,6,190,DEN,iowa,72.0,199.0,4.42,43.5,126.0,,6.56,3.73,,,,,,,,,,,,2.0,1.0,39.0,0,0,0,False,skill_pass,False,True,False,True
EldrBr00,brody-eldridge-1,00-0027761,Brody Eldridge,TE,2010,5,162,IND,oklahoma,77.0,261.0,4.72,31.5,,,,,,,,,,,,,3442.0,18372419.0,10.0,0.0,0.0,27.0,0,0,2,False,skill_pass,False,True,False,False
McCoQu00,quentin-mccord-1,00-0020340,Quentin McCord,WR,2001,7,236,ATL,kentucky,70.0,191.0,4.48,36.5,112.0,,7.17,4.18,,,,,,,,,,,,5.0,5.0,25.0,0,0,0,False,skill_pass,False,True,False,True
PainCu00,curtis-painter-1,00-0027134,Curtis Painter,QB,2009,6,201,IND,purdue,75.0,225.0,4.87,29.0,102.0,,7.0,4.48,,,,,,,,,,,,2.0,2.0,14.0,0,0,1,False,skill_pass,False,True,False,True
McKiKe00,kenny-mckinley-1,00-0027102,Kenny McKinley,WR,2009,5,141,DEN,south carolina,72.0,189.0,4.37,37.0,113.0,,6.96,4.1,,,,,,,,,,,,0.0,0.0,8.0,0,0,0,False,skill_pass,False,True,False,True
HowrKe00,keenan-howry-1,00-0022032,Keenan Howry,WR,2003,7,221,MIN,oregon,70.0,178.0,4.56,31.5,114.0,,7.34,4.28,,,,,,,,,,,,0.0,0.0,23.0,0,0,0,False,skill_pass,False,True,False,True
YounWa00,walter-young-1,00-0021886,Walter Young,WR,2003,7,226,CAR,illinois,77.0,214.0,4.54,39.0,121.0,,6.9,4.25,,,,,,,,,,,,0.0,0.0,9.0,0,0,0,False,skill_pass,False,True,False,True
GardTa00,talman-gardner-1,00-0022111,Talman Gardner,WR,2003,7,231,NOR,florida st.,73.0,205.0,4.44,34.5,116.0,,7.54,4.43,,,,,,,,,,,,0.0,0.0,21.0,0,0,0,False,skill_pass,False,True,False,True
DaviNa00,,00-0027118,Nate Davis,QB,2009,5,171,SFO,ball st.,73.0,226.0,4.95,26.5,99.0,,,,,,,,,12.0,80.0,0.0,92924.0,84312257.0,21.0,,,,0,0,0,False,skill_pass,True,True,False,True
HartBr00,brian-hartline-1,00-0027077,Brian Hartline,WR,2009,4,108,MIA,ohio st.,74.0,195.0,4.49,34.5,120.0,,6.65,4.12,,,,,,,,,,,,32.0,30.0,104.0,0,0,5,False,skill_pass,False,True,False,True
TelfRa00,randall-telfer-1,00-0031533,Randall Telfer,TE,2015,6,198,CLE,southern california,76.0,250.0,4.83,,,20.0,,,,,,,,,,,2612621.0,27310078197.0,5412.0,0.0,0.0,30.0,0,0,2,False,skill_pass,False,True,False,False
DrayJi00,jim-dray-1,00-0027825,Jim Dray,TE,2010,7,233,ARI,stanford,77.0,246.0,4.82,,,17.0,,,,,,,,,,,199211.0,17811612149.0,1123.0,3.0,2.0,94.0,0,0,2,False,skill_pass,False,True,False,False
BabeBi00,billy-baber-1,,Bill Baber,TE,2001,5,141,KAN,virginia,76.0,255.0,4.76,33.0,106.0,22.0,7.12,4.19,,,,,,,,,,,,0.0,0.0,30.0,0,0,0,False,skill_pass,False,False,False,True
WhitPa01,pat-white-1,00-0027020,Pat White,QB,2009,2,44,MIA,west virginia,72.0,197.0,4.55,35.0,117.0,,7.06,4.42,,,,,,,,,,,,1.0,1.0,13.0,0,0,0,False,skill_pass,False,True,False,True
McGeSt00,stephen-mcgee-1,00-0027071,Stephen McGee,QB,2009,4,101,DAL,texas a&m,75.0,225.0,4.61,33.0,112.0,,7.34,4.49,,,,,,,,,,,,2.0,2.0,3.0,0,0,0,False,skill_pass,False,True,False,True
SandBe00,,00-0032900,Beau Sandland,TE,2016,7,252,CAR,montana st.,76.0,253.0,4.74,35.0,124.0,23.0,7.1,4.33,,,,,,,,,9.0,94.0,1.0,,,,0,0,0,False,skill_pass,True,False,False,False
FreeJo00,josh-freeman-1,00-0026993,Josh Freeman,QB,2009,1,17,TAM,kansas st.,78.0,248.0,4.9,33.5,119.0,,7.11,4.43,,,,,,,,,,,,37.0,36.0,62.0,0,0,4,False,skill_pass,False,True,False,True
BritKe00,kenny-britt-1,00-0027006,Kenny Britt,WR,2009,1,30,TEN,rutgers,75.0,218.0,4.47,37.0,124.0,23.0,,4.47,,,,,,,,,,,,35.0,20.0,116.0,0,0,5,False,skill_pass,False,True,False,True
StewTo00,tony-stewart-1,00-0020268,Tony Stewart,TE,2001,5,147,PHI,penn st.,77.0,256.0,4.96,35.5,109.0,,7.3,4.4,,,,,,,,,,,,5.0,0.0,115.0,0,0,1,False,skill_pass,False,True,False,True
HollJa01,jabari-holloway-1,00-0020373,Jabari Holloway,TE,2001,4,119,NWE,notre dame,74.0,253.0,4.91,38.5,113.0,20.0,7.14,4.4,,,,,,,,,,,,1.0,,26.0,0,0,2,False,skill_pass,False,False,False,True
NewtCa00,cam-newton-1,00-0027939,Cam Newton,QB,2011,1,1,CAR,auburn,77.0,248.0,4.56,35.0,126.0,,6.92,4.18,,,,,,,,,,,,115.0,107.0,148.0,3,1,9,False,skill_pass,False,True,False,True
StafMa00,matthew-stafford-1,00-0026498,Matthew Stafford,QB,2009,1,1,DET,georgia,74.0,225.0,4.81,30.5,107.0,,7.06,4.47,,,,,,,,,,,,133.0,91.0,239.0,3,1,15,False,skill_pass,False,True,False,True
SancMa00,mark-sanchez-1,00-0026898,Mark Sanchez,QB,2009,1,5,NYJ,southern california,74.0,227.0,4.93,32.5,116.0,,7.06,4.21,,,,,,,,,,,,32.0,26.0,79.0,0,0,4,False,skill_pass,False,True,False,True
HarpJu01,justin-harper-2,00-0026355,Justin Harper,WR,2008,7,215,BAL,virginia tech,75.0,213.0,4.56,28.5,120.0,,7.03,4.43,,,,,,,,,,,,0.0,0.0,2.0,0,0,0,False,skill_pass,False,True,False,True
DunbLa20,latarence-dunbar-1,00-0021930,LaTarence Dunbar,WR,2003,6,196,ATL,texas christian,71.0,196.0,4.52,34.0,122.0,,7.41,4.35,,,,,,,,,,,,0.0,0.0,5.0,0,0,0,False,skill_pass,False,True,False,True
BattAr00,arnaz-battle-1,00-0022064,Arnaz Battle,WR,2003,6,197,SFO,notre dame,73.0,217.0,4.58,35.0,117.0,,6.74,4.06,,,,,,,,,,,,18.0,18.0,113.0,0,0,2,False,skill_pass,False,True,False,True
CarrDa00,david-carr-1,00-0020608,David Carr,QB,2002,1,1,HOU,fresno st.,75.0,223.0,4.67,35.0,108.0,,7.05,4.28,,,,,,,,,,,,45.0,42.0,94.0,0,0,5,False,skill_pass,False,True,False,True
HarrJo00,joey-harrington-1,00-0021141,Joey Harrington,QB,2002,1,3,DET,oregon,76.0,215.0,4.89,32.0,112.0,,7.0,4.21,,,,,,,,,,,,31.0,23.0,81.0,0,0,6,False,skill_pass,False,True,False,True
GarcPi00,,00-0026345,Pierre Garcon,WR,2008,6,205,IND,mount union,72.0,210.0,4.42,36.5,125.0,20.0,6.9,4.19,,,,,,,,,,,,54.0,21.0,148.0,0,0,10,False,skill_pass,False,False,False,True
FlynMa00,matt-flynn-1,00-0026349,Matt Flynn,QB,2008,7,209,GNB,louisiana state,74.0,231.0,4.79,28.0,109.0,,7.21,4.34,,,,,,,,,,,,8.0,7.0,51.0,0,0,0,False,skill_pass,False,True,False,True
GreeRa00,rashad-greene-1,00-0032170,Rashad Greene,WR,2015,5,139,JAX,florida st.,71.0,182.0,4.53,36.5,122.0,,6.88,4.12,,,,,,,,,,,,2.0,2.0,25.0,0,0,0,False,skill_pass,False,True,False,True
McCaJu00,justin-mccareins-1,00-0020381,Justin McCareins,WR,2001,4,124,TEN,northern illinois,74.0,209.0,4.51,41.0,129.0,,7.06,3.99,,,,,,,,,,,,33.0,16.0,114.0,0,0,5,False,skill_pass,False,True,False,True
PalmJe00,jesse-palmer-1,00-0020483,Jesse Palmer,QB,2001,4,125,NYG,florida,74.0,231.0,4.78,35.5,112.0,,7.13,4.29,,,,,,,,,,,,1.0,1.0,8.0,0,0,0,False,skill_pass,False,True,False,True
ManuBr00,brandon-manumaleuna-1,00-0020342,Brandon Manumaleuna,TE,2001,4,129,STL,arizona,74.0,275.0,4.99,30.0,106.0,,7.49,4.26,,,,,,,,,,,,8.0,6.0,158.0,0,0,7,False,skill_pass,False,True,False,True
JohnJa01,,00-0026333,Jaymar Johnson,WR,2008,6,193,MIN,jackson st.,71.0,177.0,4.5,32.0,118.0,14.0,6.75,4.18,,,,,,,,,,,,0.0,0.0,7.0,0,0,0,False,skill_pass,False,False,False,True
ShahAd00,,00-0033896,Adam Shaheen,TE,2017,2,45,CHI,ashland,78.0,278.0,4.79,32.5,121.0,24.0,7.09,4.38,,,,,,,,,,,,4.0,2.0,55.0,0,0,1,False,skill_pass,False,False,False,True
SmitSt01,steve-smith-3,00-0020337,Steve Smith Sr.,WR,2001,3,74,CAR,utah,69.0,184.0,4.41,38.5,121.0,,7.44,4.25,,,,,,,,,,,,102.0,92.0,219.0,5,2,14,False,skill_pass,False,True,False,True
MinnMa00,snoop-minnis-1,00-0020272,Snoop Minnis,WR,2001,3,77,KAN,florida st.,73.0,171.0,4.57,37.5,115.0,,7.06,4.07,,,,,,,,,,,,5.0,5.0,15.0,0,0,1,False,skill_pass,False,True,False,True
GabrDo00,doug-gabriel-1,00-0022102,Doug Gabriel,WR,2003,5,167,OAK,central florida,74.0,213.0,4.52,35.5,116.0,,7.05,4.16,,,,,,,,,,,,14.0,10.0,57.0,0,0,1,False,skill_pass,False,True,False,True
WadeBo00,bobby-wade-1,00-0022144,Bobby Wade,WR,2003,5,139,CHI,arizona,70.0,193.0,4.66,34.5,115.0,,7.01,4.11,,,,,,,,,,,,22.0,5.0,102.0,0,0,3,False,skill_pass,False,True,False,True
DougHa00,harry-douglas-1,00-0026224,Harry Douglas,WR,2008,3,84,ATL,louisville,71.0,176.0,4.51,31.0,120.0,,6.57,4.12,,,,,,,,,,,,31.0,28.0,118.0,0,0,2,False,skill_pass,False,True,False,True
MadiAd00,adrian-madise-1,00-0021921,Adrian Madise,WR,2003,5,158,DEN,texas christian,71.0,215.0,4.49,32.0,119.0,,7.32,4.26,,,,,,,,,,,,0.0,0.0,11.0,0,0,0,False,skill_pass,False,True,False,True
OConKe00,kevin-oconnell-2,00-0026234,Kevin O'Connell,QB,2008,3,94,NWE,san diego st.,77.0,225.0,4.61,31.0,113.0,,7.01,4.38,,,,,,,,,,,,0.0,0.0,2.0,0,0,0,False,skill_pass,False,True,False,True
CaldAn00,andre-caldwell-1,00-0026237,Andre Caldwell,WR,2008,3,97,CIN,florida,72.0,204.0,4.35,33.0,124.0,,6.75,4.11,,,,,,,,,,,,12.0,10.0,105.0,0,0,0,False,skill_pass,False,True,False,True
ShorCe00,,00-0028052,Cecil Shorts,WR,2011,4,114,JAX,mount union,72.0,205.0,4.5,34.5,114.0,21.0,6.5,4.07,,,,,,,,,,,,19.0,14.0,70.0,0,0,4,False,skill_pass,False,False,False,True
WalkJa00,javon-walker-1,00-0021153,Javon Walker,WR,2002,1,20,GNB,florida st.,75.0,210.0,4.38,39.5,128.0,,6.86,4.05,,,,,,,,,,,,40.0,25.0,83.0,1,0,3,False,skill_pass,False,True,False,True
FlacJo00,joe-flacco-1,00-0026158,Joe Flacco,QB,2008,1,18,BAL,delaware,78.0,236.0,4.84,28.5,110.0,,6.82,4.27,,,,,,,,,,,,97.0,89.0,209.0,1,0,12,False,skill_pass,False,True,False,True
ThomJu00,,00-0028067,Julius Thomas,TE,2011,4,129,DEN,portland st.,77.0,246.0,4.64,35.5,111.0,16.0,6.96,4.31,,,,,,,,,,,,21.0,13.0,71.0,2,0,5,False,skill_pass,False,False,False,True
ThomDe02,devin-thomas-1,00-0026174,Devin Thomas,WR,2008,2,34,WAS,michigan st.,74.0,216.0,4.41,28.0,126.0,,7.15,4.26,,,,,,,,,,,,4.0,4.0,55.0,0,0,1,False,skill_pass,False,True,False,True
NelsJo00,jordy-nelson-1,00-0026176,Jordy Nelson,WR,2008,2,36,GNB,kansas st.,75.0,217.0,4.51,31.0,123.0,,7.03,4.35,,,,,,,,,,,,73.0,69.0,151.0,1,0,7,False,skill_pass,False,True,False,True
HennCh01,chad-henne-1,00-0026197,Chad Henne,QB,2008,2,57,MIA,michigan,75.0,230.0,4.92,25.5,106.0,,7.17,4.4,,,,,,,,,,,,26.0,16.0,78.0,0,0,3,False,skill_pass,False,True,False,True
CartQu00,quincy-carter-1,00-0020404,Quincy Carter,QB,2001,2,53,DAL,georgia,74.0,225.0,4.58,35.5,113.0,,7.12,4.12,,,,,,,,,,,,16.0,15.0,38.0,0,0,2,False,skill_pass,False,True,False,True
TuiaMa00,marques-tuiasosopo-1,00-0020405,Marques Tuiasosopo,QB,2001,2,59,OAK,washington,73.0,223.0,4.71,35.5,115.0,,7.36,4.35,,,,,,,,,,,,1.0,1.0,13.0,0,0,0,False,skill_pass,False,True,False,True
KrofTy00,tyler-kroft-1,00-0032214,Tyler Kroft,TE,2015,3,85,CIN,rutgers,77.0,246.0,4.75,,,17.0,,,,,,,,,,,34324.0,59573269.0,140.0,9.0,6.0,100.0,0,0,2,False,skill_pass,False,True,False,False
JohnCh01,chad-johnson-1,00-0020397,Chad Johnson,WR,2001,2,36,CIN,oregon st.,73.0,192.0,4.57,33.0,108.0,,7.51,4.14,,,,,,,,,,,,85.0,84.0,166.0,6,2,9,False,skill_pass,False,True,False,True
PatrBe00,ben-patrick-1,00-0025602,Ben Patrick,TE,2007,7,215,ARI,delaware,75.0,252.0,4.74,34.5,111.0,,7.21,4.31,,,,,,,,,,,,4.0,4.0,42.0,0,0,2,False,skill_pass,False,True,False,True
WallSe00,seneca-wallace-1,00-0022055,Seneca Wallace,QB,2003,4,110,SEA,iowa st.,71.0,196.0,4.56,38.0,127.0,,6.98,4.14,,,,,,,,,,,,14.0,11.0,64.0,0,0,1,False,skill_pass,False,True,False,True
BakeDa01,dallas-baker-1,00-0025614,Dallas Baker,WR,2007,7,227,PIT,florida,75.0,208.0,4.53,36.0,129.0,,6.69,4.19,,,,,,,,,,,,0.0,0.0,8.0,0,0,0,False,skill_pass,False,True,False,True
StucCh20,chansi-stuckey-1,00-0025622,Chansi Stuckey,WR,2007,7,235,NYJ,clemson,71.0,197.0,4.56,35.0,120.0,,6.91,4.14,,,,,,,,,,,,10.0,5.0,55.0,0,0,0,False,skill_pass,False,True,False,True
FergRo00,robert-ferguson-1,00-0020428,Robert Ferguson,WR,2001,2,41,GNB,texas a&m,73.0,205.0,4.48,36.5,120.0,,7.24,4.07,,,,,,,,,,,,18.0,15.0,83.0,0,0,3,False,skill_pass,False,True,False,True
BerrBe00,bernard-berrian-1,00-0022807,Bernard Berrian,WR,2004,3,78,CHI,fresno st.,73.0,183.0,4.58,38.0,128.0,,7.34,4.18,,,,,,,,,,,,32.0,14.0,109.0,0,0,5,False,skill_pass,False,True,False,True
RamsPa00,patrick-ramsey-1,00-0021379,Patrick Ramsey,QB,2002,1,32,WAS,tulane,74.0,219.0,5.24,33.5,112.0,,7.12,4.09,,,,,,,,,,,,14.0,13.0,37.0,0,0,1,False,skill_pass,False,True,False,True
TaylCo00,courtney-taylor-1,00-0025584,Courtney Taylor,WR,2007,6,197,SEA,auburn,74.0,204.0,4.5,36.0,122.0,,7.22,4.28,,,,,,,,,,,,1.0,1.0,18.0,0,0,0,False,skill_pass,False,True,False,True
BreeDr00,drew-brees-1,00-0020531,Drew Brees,QB,2001,2,32,SDG,purdue,72.0,213.0,4.83,32.0,105.0,,7.09,4.21,,,,,,,,,,,,167.0,27.0,287.0,13,1,19,True,skill_pass,False,True,False,True
SimmCh00,chris-simms-1,00-0022005,Chris Simms,QB,2003,3,97,TAM,texas,76.0,220.0,4.84,31.0,103.0,,7.38,4.21,,,,,,,,,,,,8.0,8.0,23.0,0,0,1,False,skill_pass,False,True,False,True
BreaSt00,steve-breaston-1,00-0025529,Steve Breaston,WR,2007,5,142,ARI,michigan,72.0,193.0,4.46,33.0,124.0,,6.9,4.29,,,,,,,,,,,,26.0,22.0,86.0,0,0,3,False,skill_pass,False,True,False,True
HiggJo00,johnnie-lee-higgins-jr-1,00-0025486,Johnnie Lee Higgins,WR,2007,3,99,OAK,texas-el paso,71.0,186.0,4.48,36.5,122.0,,6.62,4.32,,,,,,,,,,,,9.0,9.0,60.0,0,0,0,False,skill_pass,False,True,False,True
ShiaVi00,,00-0022054,Visanthe Shiancoe,TE,2003,3,91,NYG,morgan st.,76.0,251.0,4.65,39.5,120.0,28.0,7.09,4.31,,,,,,,,,,,,23.0,1.0,149.0,0,0,5,False,skill_pass,False,False,False,True
BranDe00,deion-branch-1,00-0021192,Deion Branch,WR,2002,2,65,NWE,louisville,69.0,191.0,4.47,36.0,117.0,,6.71,3.78,,,,,,,,,,,,52.0,39.0,140.0,0,0,7,False,skill_pass,False,True,False,True
DaviCh02,chris-davis-2,00-0025515,Chris Davis,WR,2007,4,128,TEN,florida st.,70.0,181.0,4.5,35.5,115.0,,6.66,4.14,,,,,,,,,,,,0.0,0.0,17.0,0,0,0,False,skill_pass,False,True,False,True
RobiRy00,ryne-robinson-1,00-0025505,Ryne Robinson,WR,2007,4,118,CAR,miami (oh),69.0,179.0,4.47,35.0,123.0,,6.71,4.21,,,,,,,,,,,,0.0,0.0,16.0,0,0,0,False,skill_pass,False,True,False,True
MitcFr00,freddie-mitchell-1,00-0020497,Freddie Mitchell,WR,2001,1,25,PHI,ucla,71.0,185.0,4.46,39.5,120.0,,6.95,4.06,,,,,,,,,,,,13.0,13.0,63.0,0,0,1,False,skill_pass,False,True,False,True
WillPa00,paul-williams-2,00-0025467,Paul Williams,WR,2007,3,80,TEN,fresno st.,73.0,205.0,4.45,38.5,125.0,,7.03,4.24,,,,,,,,,,,,0.0,0.0,5.0,0,0,0,False,skill_pass,False,True,False,True
BurtSt00,,00-0028174,Stephen Burton,WR,2011,7,236,MIN,long beach cc,73.0,221.0,4.5,34.5,117.0,19.0,7.04,4.31,,,,,,,,,,,,0.0,0.0,19.0,0,0,0,False,skill_pass,False,False,False,True
CartTi00,tim-carter-1,00-0021174,Tim Carter,WR,2002,2,46,NYG,auburn,72.0,190.0,4.32,39.0,126.0,,6.68,3.93,,,,,,,,,,,,10.0,9.0,71.0,0,0,0,False,skill_pass,False,True,False,True
DaviAn01,andre-davis-1,00-0021175,Andre' Davis,WR,2002,2,47,CLE,virginia tech,73.0,194.0,4.42,39.5,123.0,,6.77,4.1,,,,,,,,,,,,25.0,12.0,104.0,0,0,1,False,skill_pass,False,True,False,True
CaldRe00,reche-caldwell-1,00-0021176,Reche Caldwell,WR,2002,2,48,SDG,florida,72.0,194.0,4.53,41.5,130.0,,7.0,4.1,,,,,,,,,,,,20.0,11.0,71.0,0,0,1,False,skill_pass,False,True,False,True
LeexCh00,charles-lee-1,00-0019505,Charles Lee,WR,2000,7,242,GNB,central florida,73.0,202.0,4.56,35.5,125.0,,7.3,4.25,,,,,,,,,,,,7.0,1.0,44.0,0,0,0,False,skill_pass,False,True,False,True
BeckJo00,john-beck-1,00-0025427,John Beck,QB,2007,2,40,MIA,byu,74.0,215.0,4.75,29.5,111.0,,6.81,4.17,,,,,,,,,,,,4.0,2.0,9.0,0,0,0,False,skill_pass,False,True,False,True
StanDr00,drew-stanton-1,00-0025430,Drew Stanton,QB,2007,2,43,DET,michigan st.,75.0,226.0,4.75,30.5,108.0,,6.77,4.41,,,,,,,,,,,,10.0,4.0,38.0,0,0,1,False,skill_pass,False,True,False,True
RiceSi01,sidney-rice-1,00-0025431,Sidney Rice,WR,2007,2,44,MIN,south carolina,75.0,200.0,4.51,39.5,119.0,,7.09,4.34,,,,,,,,,,,,33.0,20.0,81.0,1,0,3,False,skill_pass,False,True,False,True
SmitSt02,steve-smith-2,00-0025438,Steve Smith,WR,2007,2,51,NYG,southern california,72.0,197.0,4.44,38.0,120.0,,6.68,4.19,,,,,,,,,,,,23.0,21.0,64.0,1,0,1,False,skill_pass,False,True,False,True
MillZa01,zach-miller-1,00-0025425,Zach Miller,TE,2007,2,38,OAK,arizona st.,76.0,256.0,4.87,34.0,115.0,,7.01,4.42,,,,,,,,,,,,28.0,20.0,110.0,1,0,7,False,skill_pass,False,True,False,True
RobiLa01,,00-0025462,Laurent Robinson,WR,2007,3,75,ATL,illinois st.,74.0,199.0,4.38,39.0,127.0,19.0,6.83,4.28,,,,,,,,,,,,16.0,4.0,59.0,0,0,1,False,skill_pass,False,False,False,True
HillJa00,jason-hill-1,00-0025463,Jason Hill,WR,2007,3,76,SFO,washington st.,72.0,204.0,4.32,37.0,123.0,,7.02,4.22,,,,,,,,,,,,9.0,4.0,54.0,0,0,1,False,skill_pass,False,True,False,True
SchaMa00,matt-schaub-1,00-0022787,Matt Schaub,QB,2004,3,90,ATL,virginia,78.0,243.0,5.04,30.5,110.0,,7.65,4.62,,,,,,,,,,,,68.0,4.0,155.0,2,0,7,False,skill_pass,False,True,False,True
WrigGe00,george-wrighster-1,00-0021980,George Wrighster,TE,2003,4,104,JAX,oregon,74.0,249.0,4.89,34.5,115.0,16.0,7.24,,,,,,,,,,,,,8.0,8.0,67.0,0,0,1,False,skill_pass,False,True,False,True
BoweDw00,dwayne-bowe-1,00-0025410,Dwayne Bowe,WR,2007,1,23,KAN,louisiana state,74.0,221.0,4.51,33.0,125.0,,6.81,4.35,,,,,,,,,,,,50.0,50.0,125.0,1,0,8,False,skill_pass,False,True,False,True
MeacRo00,robert-meachem-1,00-0025414,Robert Meachem,WR,2007,1,27,NOR,tennessee,74.0,214.0,4.39,37.5,121.0,,6.97,4.31,,,,,,,,,,,,26.0,25.0,103.0,0,0,1,False,skill_pass,False,True,False,True
GonzAn00,anthony-gonzalez-1,00-0025419,Anthony Gonzalez,WR,2007,1,32,IND,ohio st.,72.0,193.0,4.44,38.0,123.0,,6.54,4.08,,,,,,,,,,,,16.0,16.0,40.0,0,0,1,False,skill_pass,False,True,False,True
