pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,col_total_tackles,col_tfl,col_sacks,col_ints,col_pass_deflections,col_qb_hurries,col_fg_made,col_fg_attempted,col_xp_made,col_xp_attempted,col_punts,col_punt_yards,career_av,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof
BrowEl20,elton-brown-1,00-0023546,Elton Brown,G,2005,4,111,ARI,virginia,77.0,329.0,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,34.0,0,0,1,False
GoldEd00,eddie-goldman-1,00-0031551,Eddie Goldman,DT,2015,2,39,CHI,florida st.,76.0,336.0,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,32.0,111.0,0,0,4,False
KikaHa00,hauoli-kikaha-2,00-0032056,Hau'oli Kikaha,LB,2015,2,44,NOR,washington,74.0,253.0,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,27.0,0,0,1,False
TartJa00,,00-0032057,Jaquiski Tartt,S,2015,2,46,SFO,samford,73.0,221.0,4.53,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,80.0,0,0,4,False
GoldMa00,markus-golden-1,00-0032127,Markus Golden,DE,2015,2,58,ARI,missouri,74.0,260.0,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.0,23.0,127.0,0,0,4,False
KouaAr00,arie-kouandjio-1,00-0031942,Arie Kouandjio,G,2015,4,112,WAS,alabama,77.0,310.0,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,16.0,0,0,0,False
DixoDe00,dennis-dixon-1,00-0026296,Dennis Dixon,QB,2008,5,156,PIT,oregon,75.0,195.0,4.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,4.0,0,0,0,False
WillRa22,,00-0023540,Ray Willis,T,2005,4,105,SEA,florida st.,78.0,327.0,5.18,,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,44.0,0,0,1,False
GarcMa00,max-garcia-1,00-0032132,Max Garcia,C,2015,4,133,DEN,florida,76.0,309.0,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,16.0,122.0,0,0,3,False
JoneKe22,,00-0020386,Kenyatta Jones,T,2001,4,96,NWE,south florida,75.0,308.0,5.01,,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,21.0,0,0,1,False
FullVi20,vincent-fuller-1,00-0023543,Vincent Fuller,CB,2005,4,108,TEN,virginia tech,73.0,189.0,4.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,8.0,76.0,0,0,0,False
ClemNa99,nate-clements-1,00-0020495,Nate Clements,CB,2001,1,21,BUF,ohio st.,71.0,209.0,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,39.0,180.0,1,0,11,False
LucaKe20,ken-lucas-1,00-0020499,Ken Lucas,CB,2001,2,40,SEA,mississippi,72.0,200.0,4.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,20.0,138.0,0,0,7,False
MossSa00,santana-moss-1,00-0020494,Santana Moss,WR,2001,1,16,NYJ,miami,70.0,184.0,4.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.0,23.0,197.0,1,0,9,False
DorsGl99,glenn-dorsey-1,00-0026145,Glenn Dorsey,DT,2008,1,5,KAN,louisiana state,73.0,297.0,5.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,26.0,104.0,0,0,7,False
SmitJa05,jaylon-smith-1,00-0033052,Jaylon Smith,LB,2016,2,34,DAL,notre dame,74.0,223.0,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.0,32.0,88.0,1,0,4,False
AguaRo00,roberto-aguayo-1,00-0033102,Roberto Aguayo,K,2016,2,59,TAM,florida st.,72.0,207.0,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,16.0,0,0,0,False
GotsAd00,adam-gotsis-1,00-0033064,Adam Gotsis,DT,2016,2,63,DEN,georgia tech,76.0,287.0,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.0,15.0,128.0,0,0,3,False
ColeTr20,trent-cole-1,00-0023579,Trent Cole,DE,2005,5,146,PHI,cincinnati,74.0,236.0,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,66.0,176.0,2,0,9,False
GardRo00,rod-gardner-1,00-0020525,Rod Gardner,WR,2001,1,15,WAS,clemson,74.0,219.0,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,23.0,91.0,0,0,4,False
RussKe00,keivarae-russell-1,00-0033091,KeiVarae Russell,CB,2016,3,74,KAN,notre dame,71.0,192.0,4.49,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,23.0,0,0,0,False
EmanBe20,ben-emanuel-1,00-0023604,Ben Emanuel,CB,2005,5,171,CAR,ucla,75.0,213.0,4.57,,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,11.0,0,0,0,False
MorrAn01,antonio-morrison-1,00-0032406,Antonio Morrison,LB,2016,4,125,IND,florida,73.0,232.0,4.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,9.0,47.0,0,0,2,False
HamiMa99,marcus-hamilton-1,00-0025632,Marcus Hamilton,CB,2007,7,245,TAM,virginia,,,,,,,,,,,,,,,,,6.0,68.0,0.0,,,,,,,,,,,,,,1.0,0.0,10.0,0,0,0,False
HousCe00,cedric-houston-1,00-0023615,Cedric Houston,RB,2005,6,182,NYJ,tennessee,71.0,225.0,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,5.0,20.0,0,0,0,False
MyerCh20,,00-0023633,Chris Myers,G,2005,6,200,DEN,miami,77.0,300.0,5.11,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,9.0,153.0,2,0,8,False
raynedav01,dave-rayner-1,00-0023635,Dave Rayner,K,2005,6,202,IND,michigan st.,74.0,210.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,59.0,0,0,0,False
BrowJa05,jatavis-brown-1,00-0032895,Jatavis Brown,LB,2016,5,175,SDG,akron,,,,,,,,,,,,,,,,,3.0,34.0,0.0,,,,,,,,,,,,,,14.0,14.0,56.0,0,0,2,False
JameCo00,cory-james-1,00-0033056,Cory James,LB,2016,6,194,OAK,colorado st.,,,,,,,,,,,,,,1.0,7.0,0.0,,,,,,,,,,,,,,,,,7.0,7.0,26.0,0,0,1,False
HodgRe20,reggie-hodges-1,00-0023642,Reggie Hodges,P,2005,6,210,STL,ball st.,72.0,226.0,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,64.0,0,0,0,False
DoddKe00,kevin-dodd-1,00-0033074,Kevin Dodd,DE,2016,2,33,TEN,clemson,77.0,277.0,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,18.0,0,0,0,False
TuerMa00,max-tuerk-1,00-0033130,Max Tuerk,C,2016,3,66,SDG,southern california,77.0,298.0,5.12,,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0,0,0,False
JoseKa00,karl-joseph-1,00-0032888,Karl Joseph,S,2016,1,14,OAK,west virginia,70.0,205.0,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,14.0,65.0,0,0,4,False
VickMi00,michael-vick-1,00-0020245,Michael Vick,QB,2001,1,1,ATL,virginia tech,72.0,210.0,4.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.0,60.0,143.0,4,0,7,False
KellMa01,malcolm-kelly-1,00-0026191,Malcolm Kelly,WR,2008,2,51,WAS,oklahoma,76.0,224.0,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,21.0,0,0,1,False
TerrDa00,david-terrell-1,00-0020513,David Terrell,WR,2001,1,8,CHI,michigan,75.0,213.0,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,54.0,0,0,1,False
ConnDa99,dan-connor-1,00-0026214,Dan Connor,LB,2008,3,74,CAR,penn st.,74.0,231.0,4.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,10.0,62.0,0,0,2,False
ReynJa20,jamal-reynolds-1,00-0020459,Jamal Reynolds,DE,2001,1,10,GNB,florida st.,75.0,267.0,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,3.0,18.0,0,0,0,False
MorgDa99,dan-morgan-1,00-0020443,Dan Morgan,LB,2001,1,11,CAR,miami,74.0,240.0,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,59.0,1,0,5,False
AndeRo01,rory-anderson-1,00-0032072,Rory Anderson,TE,2015,7,254,SFO,south carolina,77.0,244.0,4.73,,,,,,,,,,,,,,61.0,954.0,9.0,,,,,,,,,,,,,,,,,0,0,0,False
SwaiGe00,geoff-swaim-1,00-0032141,Geoff Swaim,TE,2015,7,246,DAL,texas,,,,,,,,,,,,,,,,,13.0,84.0,1.0,,,,,,,,,,,,,,6.0,3.0,108.0,0,0,3,False
PetiRo20,,00-0023641,Rob Petitti,T,2005,6,209,DAL,pittsburgh,78.0,347.0,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,8.0,27.0,0,0,1,False
JohnTr20,,00-0023450,Travis Johnson,DT,2005,1,16,HOU,florida st.,76.0,305.0,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,15.0,76.0,0,0,3,False
FanaPa20,,00-0026943,Paul Fanaika,G,2009,7,213,PHI,arizona st.,77.0,327.0,5.48,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,13.0,,33.0,0,0,2,False
DeanNa00,nakobe-dean-1,00-0037615,Nakobe Dean,LB,2022,3,83,PHI,georgia,71.0,229.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,14.0,47.0,0,0,1,False
AsamJo20,,00-0027673,Jon Asamoah,G,2010,3,68,KAN,illinois,76.0,305.0,5.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,13.0,75.0,0,0,4,False
FlotCo00,cordale-flott-1,00-0037758,Cordale Flott,CB,2022,3,81,NYG,louisiana state,73.0,175.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,53.0,0,0,1,False
OdeyDa00,dayo-odeyingbo-1,00-0036480,Dayo Odeyingbo,DT,2021,2,54,IND,vanderbilt,77.0,276.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,12.0,69.0,0,0,1,False
WillTr97,trae-williams-1,00-0026299,Trae Williams,CB,2008,5,159,JAX,south florida,69.0,193.0,4.51,29.5,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False
RochQu00,quincy-roche-1,00-0036845,Quincy Roche,DT,2021,6,216,PIT,miami,,,,32.5,119.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,17.0,0,0,0,False
EdwaAr00,,00-0027692,Armanti Edwards,WR,2010,3,89,CAR,appalachian st.,71.0,187.0,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,41.0,0,0,0,False
JackTh00,theo-jackson-1,00-0037301,Theo Jackson,CB,2022,6,204,TEN,tennessee,,,,,,,,,,,,,,6.0,7.0,0.0,,,,,,,,,,,,,,,,,8.0,,57.0,0,0,0,False
TuckJu20,,00-0023509,Justin Tuck,DE,2005,3,74,NYG,notre dame,77.0,268.0,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,59.0,147.0,2,1,7,False
FergDB20,,00-0024219,D'Brickashaw Ferguson,T,2006,1,4,NYJ,virginia,78.0,312.0,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.0,58.0,160.0,3,0,10,False
CodyDa20,,00-0023488,Dan Cody,DE,2005,2,53,BAL,oklahoma,77.0,254.0,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,0,0,0,False
TippJo00,joe-tippmann-1,00-0039145,Joe Tippmann,G,2023,2,43,NYJ,wisconsin,78.0,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,50.0,0,0,2,False
HineCh00,chasen-hines-1,00-0037619,Chasen Hines,G,2022,6,210,NWE,louisiana state,75.0,327.0,5.22,30.5,108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False
TuipTu00,tuli-tuipulotu-1,00-0039111,Tuli Tuipulotu,DT,2023,2,54,LAC,southern california,75.0,266.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,21.0,50.0,1,0,2,False
DaviHa21,,00-0027748,Hall Davis,DE,2010,5,149,STL,louisiana,76.0,271.0,4.84,,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,3.0,0,0,0,False
BootAn00,andrew-booth-jr-1,00-0038130,Andrew Booth,CB,2022,2,42,MIN,clemson,72.0,194.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,30.0,0,0,0,False
BarnKa00,kalon-barnes-1,00-0037325,Kalon Barnes,CB,2022,7,242,CAR,baylor,72.0,183.0,4.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,0,0,0,False
CoxxJa00,jabril-cox-1,00-0036882,Jabril Cox,LB,2021,4,115,DAL,louisiana state,75.0,232.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,26.0,0,0,0,False
WillCh07,chris-williamson-1,00-0036405,Chris Williamson,CB,2020,7,247,NYG,minnesota,,,,,,,,,,,,,,6.0,5.0,0.0,,,,,,,,,,,,,,,,,0.0,,5.0,0,0,0,False
CookBr02,bryan-cook-2,00-0037193,Bryan Cook,S,2022,2,62,KAN,cincinnati,73.0,206.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,62.0,0,0,2,False
MukuIs00,israel-mukuamu-1,00-0036661,Israel Mukuamu,CB,2021,6,227,DAL,south carolina,,,,36.0,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,51.0,0,0,0,False
DuraDe01,,00-0037839,Cobie Durant,CB,2022,4,142,LAR,south carolina st.,70.0,180.0,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,16.0,61.0,0,0,2,False
DaviBu99,buster-davis-1,00-0025456,Buster Davis,LB,2007,3,69,ARI,florida st.,73.0,207.0,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,7.0,0,0,0,False
WalkRa00,rasheed-walker-1,00-0037196,Rasheed Walker,G,2022,7,249,GNB,penn st.,78.0,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,29.0,52.0,0,0,2,False
HardDa01,,00-0037843,Daniel Hardy,LB,2022,7,235,LAR,montana st.,,,,,,,,,,,,,,,,,34.0,474.0,3.0,,,,,,,,,,,,,,3.0,0.0,40.0,0,0,0,False
KoonMa00,malcolm-koonce-1,00-0036989,Malcolm Koonce,DE,2021,3,79,LVR,buffalo,74.0,249.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,56.0,0,0,1,False
WebbJe00,jeff-webb-2,00-0024404,Jeff Webb,WR,2006,6,190,KAN,san diego st.,75.0,215.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,31.0,0,0,0,False
OtomEs00,esezi-otomewo-1,00-0037274,Esezi Otomewo,DT,2022,5,165,MIN,minnesota,77.0,282.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,21.0,0,0,0,False
MaucMa00,matt-mauck-1,00-0022768,Matt Mauck,QB,2004,7,225,DEN,louisiana state,74.0,228.0,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,0,0,0,False
RivePh00,philip-rivers-1,00-0022942,Philip Rivers,QB,2004,1,4,NYG,north carolina st.,77.0,229.0,5.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,247.0,8,0,15,False
LindTy00,tyler-linderbaum-1,00-0037825,Tyler Linderbaum,G,2022,1,25,BAL,iowa,74.0,296.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,34.0,66.0,3,0,3,False
CantCh21,,00-0023566,Chris Canty,DE,2005,4,132,DAL,virginia,79.0,279.0,4.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.0,20.0,148.0,0,0,9,False
HofrSt00,sterling-hofrichter-1,00-0036319,Sterling Hofrichter,P,2020,7,228,ATL,syracuse,70.0,196.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,18.0,0,0,0,False
MannEl00,eli-manning-1,00-0022803,Eli Manning,QB,2004,1,1,SDG,mississippi,77.0,221.0,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121.0,,236.0,4,0,14,False
GardAn20,,00-0026929,Andrew Gardner,T,2009,6,181,MIA,georgia tech,79.0,304.0,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,28.0,0,0,0,False
ThorCr00,craphonso-thorpe-1,00-0023551,Craphonso Thorpe,WR,2005,4,116,KAN,florida st.,73.0,188.0,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,5.0,0,0,0,False
CareDo00,,00-0027124,Don Carey,CB,2009,6,177,CLE,norfolk st.,71.0,192.0,4.49,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,100.0,0,0,1,False
HillTo21,,00-0026270,Tony Hills,T,2008,4,130,PIT,texas,77.0,309.0,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,32.0,0,0,0,False
RobeSa00,,00-0037298,Sam Roberts,DE,2022,6,200,NWE,nw missouri st.,,,,,,,,,,,,,,,,,15.0,115.0,0.0,,,,,,,,,,,,,,2.0,1.0,20.0,0,0,0,False
RichDa97,darryl-richard-1,00-0027151,Darryl Richard,DT,2009,7,234,NWE,georgia tech,74.0,303.0,5.08,25.5,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False
WithDe00,devon-witherspoon-1,00-0039169,Devon Witherspoon,CB,2023,1,5,SEA,illinois,72.0,181.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,26.0,43.0,3,0,2,False
JohnCl00,clay-johnston-1,00-0036432,Clay Johnston,LB,2020,7,234,LAR,baylor,73.0,227.0,,,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,31.0,0,0,0,False
BritWe20,,00-0023597,Wesley Britt,T,2005,5,164,SDG,alabama,80.0,314.0,5.2,,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,16.0,0,0,0,False
StinDe00,derek-stingley-jr-1,00-0037237,Derek Stingley Jr.,CB,2022,1,3,HOU,louisiana state,72.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,36.0,54.0,2,2,3,False
NealEv00,evan-neal-1,00-0037612,Evan Neal,G,2022,1,7,NYG,alabama,80.0,337.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,11.0,29.0,0,0,1,False
ToeaMa99,,00-0025574,Matt Toeaina,DT,2007,6,187,CIN,oregon,74.0,307.0,5.11,,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,12.0,,36.0,0,0,2,False
LancTr00,trey-lance-1,00-0037012,Trey Lance,QB,2021,1,3,SFO,north dakota st.,75.0,224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,4.0,16.0,0,0,0,False
JohnEr01,,00-0037269,Eric Johnson,DT,2022,5,159,IND,missouri state,,,,,,,,,,,,,,,,,1.0,4.0,0.0,,,,,,,,,,,,,,4.0,3.0,51.0,0,0,0,False
ShafJu00,justin-shaffer-1,00-0037290,Justin Shaffer,G,2022,6,190,ATL,georgia,76.0,314.0,5.14,25.5,107.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False
AnudFe00,felix-anudike-uzomah-1,00-0039006,Felix Anudike-Uzomah,DE,2023,1,31,KAN,kansas st.,75.0,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,4.0,34.0,0,0,0,False
KeyxJa00,jaylen-key-1,00-0039802,Jaylen Key,S,2024,7,257,NYJ,alabama,73.0,208.0,4.6,36.5,130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False
JennAn00,anfernee-jennings-1,00-0036193,Anfernee Jennings,LB,2020,3,87,NWE,alabama,74.0,256.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,75.0,0,0,2,False
KinlJa00,javon-kinlaw-1,00-0036260,Javon Kinlaw,DT,2020,1,14,SFO,south carolina,77.0,324.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,14.0,75.0,0,0,2,False
McKiKo00,kool-aid-mckinstry-1,00-0039860,Kool-Aid McKinstry,CB,2024,2,41,NOR,alabama,72.0,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,10.0,32.0,0,0,0,False
KartJo00,joshua-karty-1,00-0039750,Joshua Karty,K,2024,6,209,LAR,stanford,74.0,207.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,25.0,0,0,0,False
RambKe00,ken-yon-rambo-1,00-0020425,Ken-Yon Rambo,WR,2001,7,229,OAK,ohio st.,73.0,196.0,4.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,29.0,0,0,0,False
LittCa00,cam-little-1,00-0039409,Cam Little,K,2024,6,212,JAX,arkansas,73.0,172.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,34.0,0,0,0,False
HuntRo01,robert-hunt-1,00-0036325,Robert Hunt,G,2020,2,39,MIA,louisiana,77.0,323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,22.0,79.0,1,0,5,False
EdwaLa01,,00-0032449,Lac Edwards,P,2016,7,235,NYJ,sam houston st.,,,,,,,,,,,,,,,,,24.0,268.0,2.0,,,,,,,,,,,,,,10.0,9.0,74.0,0,0,0,False
DelpGr00,grant-delpit-1,00-0036282,Grant Delpit,S,2020,2,44,CLE,louisiana state,74.0,213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,26.0,78.0,0,0,3,False
HestTr00,treyvon-hester-1,00-0033976,Treyvon Hester,DT,2017,7,244,OAK,toledo,74.0,300.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,41.0,0,0,0,False
HaayAd20,,00-0020378,Adam Haayer,T,2001,6,199,TEN,minnesota,78.0,298.0,5.3,,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,20.0,0,0,0,False
TaylDa00,darrell-taylor-1,00-0036413,Darrell Taylor,DE,2020,2,48,SEA,tennessee,76.0,267.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,9.0,69.0,0,0,0,False
WalkDa21,,00-0019459,Darwin Walker,DT,2000,3,71,ARI,tennessee,74.0,293.0,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.0,0.0,109.0,0,0,5,False
BailRo21,,00-0020299,Rodney Bailey,DE,2001,6,181,PIT,ohio st.,75.0,283.0,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,6.0,84.0,0,0,0,False
GoodJo23,,00-0021267,Jonathan Goodwin,G,2002,5,154,NYJ,michigan,75.0,318.0,5.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,5.0,195.0,1,0,8,False
DiggNa20,,00-0019467,Na'il Diggs,LB,2000,4,98,GNB,ohio st.,76.0,231.0,4.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.0,34.0,170.0,0,0,10,False
BullRa00,randy-bullock-1,00-0029421,Randy Bullock,K,2012,5,161,HOU,texas a&m,69.0,205.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,3.0,144.0,0,0,1,False
HardDa02,daequan-hardy-1,00-0039883,Daequan Hardy,CB,2024,6,219,BUF,penn st.,69.0,179.0,4.38,42.5,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False
NubiTy00,tyler-nubin-1,00-0039861,Tyler Nubin,CB,2024,2,47,NYG,minnesota,73.0,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,9.0,26.0,0,0,1,False
HockZa00,zach-hocker-1,00-0031092,Zach Hocker,K,2014,7,228,WAS,arkansas,72.0,189.0,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,8.0,0,0,0,False
SkinJL00,jl-skinner-1,00-0038605,JL Skinner,S,2023,6,183,DEN,boise st.,76.0,209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,33.0,0,0,0,False
MenzDe00,dequan-menzie-1,00-0029541,DeQuan Menzie,CB,2012,5,146,KAN,alabama,71.0,202.0,4.65,33.0,116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False
PricBi01,billy-price-1,00-0034762,Billy Price,C,2018,1,21,CIN,ohio st.,76.0,305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.0,9.0,69.0,0,0,3,False
SuthVi00,vinny-sutherland-1,00-0020273,Vinny Sutherland,WR,2001,5,136,ATL,purdue,69.0,192.0,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,16.0,0,0,0,False
WynnIs00,isaiah-wynn-1,00-0034833,Isaiah Wynn,T,2018,1,23,NWE,georgia,75.0,313.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,19.0,56.0,0,0,3,False
FedeTe00,,00-0031317,Terrence Fede,DE,2014,7,234,MIA,marist,,,,,,,,,,,,,,0.0,12.0,1.0,,,,,,,,,,,,,,,,,5.0,5.0,51.0,0,0,0,False
GailLa00,lamont-gaillard-1,00-0035536,Lamont Gaillard,C,2019,6,179,ARI,georgia,75.0,305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,13.0,0,0,0,False
CarsCa01,caelen-carson-1,00-0039387,Caelen Carson,CB,2024,5,174,DAL,wake forest,72.0,199.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,14.0,0,0,0,False
ColeB.00,,00-0029219,B.J. Coleman,QB,2012,7,243,GNB,chattanooga,75.0,233.0,4.94,,109.0,,7.07,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,False
MartJo01,,00-0029593,Jonathan Martin,T,2012,2,42,MIA,stanford,77.0,312.0,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.0,10.0,38.0,0,0,2,False
FordDe00,dee-ford-1,00-0031297,Dee Ford,LB,2014,1,23,KAN,auburn,74.0,252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,21.0,85.0,1,0,2,False
LangBr00,,00-0033552,Brendan Langley,CB,2017,3,101,DEN,lamar,,,,,,,,,,,,,,,,,1.0,20.0,1.0,,,,,,,,,,,,,,1.0,1.0,16.0,0,0,0,False
