pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats,pick_value,is_early_pick,is_day_3_pick,missing_age,speed_score,burst_score,agility_score,bmi,height_in_z,weight_lbs_z,forty_yard_z,vertical_jump_z,broad_jump_z,bench_reps_z,cone_drill_z,shuttle_z,speed_score_z,burst_score_z,agility_score_z,bmi_z,is_QB,is_WR,is_TE,dominator_rating,yards_per_reception,rec_td_rate,rec_yards_flag,completion_pct,yards_per_attempt,td_int_ratio,pass_yards_flag
BabeBi00,billy-baber-1,,Bill Baber,TE,2001,5,141,KAN,virginia,76.0,255.0,4.76,33.0,106.0,22.0,7.12,4.19,,,,,,,,,,,,0.0,0.0,30.0,0,0,0,False,skill_pass,False,False,False,True,21.68,0,1,True,99.34416531954213,69.5,5.655,31.036184210526315,0.7677734733284143,1.3907373968704306,0.7536996046292553,-0.37514566843236774,-1.6383387392629296,0.8237876691873433,0.4016473090990625,-0.40741375544907726,0.1462294582221952,-1.312772085011975,0.0769734590073072,1.4361555709385003,0,0,1,,,,True,,,,True
WhitPa01,pat-white-1,00-0027020,Pat White,QB,2009,2,44,MIA,west virginia,72.0,197.0,4.55,35.0,117.0,,7.06,4.42,,,,,,,,,,,,1.0,1.0,13.0,0,0,0,False,skill_pass,False,True,False,True,69.87,0,0,True,91.92859766992797,76.0,5.74,26.71508487654321,-0.8239222488023566,-0.9013911471653171,-0.32486584383170797,0.18073236617374983,-0.12299840384856776,,0.14189211421046008,1.0072069381609987,-0.4532961802594624,-0.03193462665709535,0.5598356196923282,-0.6674587789766397,1,0,0,,,,True,,,,True
McGeSt00,stephen-mcgee-1,00-0027071,Stephen McGee,QB,2009,4,101,DAL,texas a&m,75.0,225.0,4.61,33.0,112.0,,7.34,4.49,,,,,,,,,,,,2.0,2.0,3.0,0,0,0,False,skill_pass,False,True,False,True,38.23,0,0,True,99.63428584216221,72.5,5.915,28.12,0.3698495427957216,0.20515366719676795,-0.01670428712857299,-0.37514566843236774,-0.8117894654005504,,1.3540830236905956,1.4377436709988505,0.16968480240875783,-0.7216163350020306,1.553963597573253,0.016487454537107857,1,0,0,,,,True,,,,True
SandBe00,,00-0032900,Beau Sandland,TE,2016,7,252,CAR,montana st.,76.0,253.0,4.74,35.0,124.0,23.0,7.1,4.33,,,,,,,,,9.0,94.0,1.0,,,,0,0,0,False,skill_pass,True,False,False,False,0.18,0,1,True,100.23909803048473,79.5,5.715,30.792763157894736,0.7677734733284143,1.311698481558853,0.6509790857282134,0.18073236617374983,0.8413090823242079,1.015864692053984,0.3150622441361937,0.45365971022662094,0.21858199147079935,0.6577470816878399,0.4178173371379082,1.317652389268935,0,0,1,1.0,10.444444444444445,0.1111111111111111,False,,,,True
FreeJo00,josh-freeman-1,00-0026993,Josh Freeman,QB,2009,1,17,TAM,kansas st.,78.0,248.0,4.9,33.5,119.0,,7.11,4.43,,,,,,,,,,,,37.0,36.0,62.0,0,0,4,False,skill_pass,False,True,False,True,88.16,1,0,True,86.03939667648542,76.25,5.77,28.656147271531886,1.5636213343937997,1.1141011932799092,1.4727432369365674,-0.23617615978083836,0.1525180207722253,,0.35835477661763,1.0687121857092616,-0.9294198099756797,0.017328352510400026,0.7302575587576262,0.27749675029488297,1,0,0,,,,True,,,,True
BritKe00,kenny-britt-1,00-0027006,Kenny Britt,WR,2009,1,30,TEN,rutgers,75.0,218.0,4.47,37.0,124.0,23.0,,4.47,,,,,,,,,,,,35.0,20.0,116.0,0,0,5,False,skill_pass,False,True,False,True,79.09,1,0,True,109.20848861237785,80.5,,27.245155555555556,0.3698495427957216,-0.07148253639375332,-0.7357479194358849,0.7366104007798674,0.8413090823242079,1.015864692053984,,1.314733175902319,0.9437293934610747,0.8547989983578214,,-0.4094077135752363,0,1,0,,,,True,,,,True
StewTo00,tony-stewart-1,00-0020268,Tony Stewart,TE,2001,5,147,PHI,penn st.,77.0,256.0,4.96,35.5,109.0,,7.3,4.4,,,,,,,,,,,,5.0,0.0,115.0,0,0,1,False,skill_pass,False,True,False,True,19.6,0,1,True,84.59471955699979,72.25,5.85,30.353853938269523,1.165697403861107,1.4302568545262193,1.7809047936396978,0.31970187482527923,-1.22506410233174,,1.1809128937648619,0.8841964430644728,-1.046217473132934,-0.7708793141695259,1.1847160629317641,1.1039808993653282,0,0,1,,,,True,,,,True
HollJa01,jabari-holloway-1,00-0020373,Jabari Holloway,TE,2001,4,119,NWE,notre dame,74.0,253.0,4.91,38.5,113.0,20.0,7.14,4.4,,,,,,,,,,,,1.0,,26.0,0,0,2,False,skill_pass,False,False,False,True,30.21,0,0,True,87.06117983864496,75.75,5.77,32.479729729729726,-0.028074387736971164,1.311698481558853,1.5241034963870883,1.1535189267344557,-0.6740312530901539,0.43963362345406165,0.4882323740619274,0.8841964430644728,-0.8468118112858726,-0.08119760582459072,0.7302575587576262,2.138908003651696,0,0,1,,,,True,,,,True
NewtCa00,cam-newton-1,00-0027939,Cam Newton,QB,2011,1,1,CAR,auburn,77.0,248.0,4.56,35.0,126.0,,6.92,4.18,,,,,,,,,,,,115.0,107.0,148.0,3,1,9,False,skill_pass,False,True,False,True,100.0,1,0,True,114.71555374047429,80.5,5.55,29.4052960026986,1.165697403861107,1.1141011932799092,-0.273505584381187,0.18073236617374983,1.116825506945001,,-0.4642033405296057,-0.46891900299734574,1.3889585239988937,0.8547989983578214,-0.5195033277212509,0.6422002433873142,1,0,0,,,,True,,,,True
StafMa00,matthew-stafford-1,00-0026498,Matthew Stafford,QB,2009,1,1,DET,georgia,74.0,225.0,4.81,30.5,107.0,,7.06,4.47,,,,,,,,,,,,133.0,91.0,239.0,3,1,15,False,skill_pass,False,True,False,True,100.0,1,0,True,84.06828895201592,68.75,5.765,28.885135135135137,-0.028074387736971164,0.20515366719676795,1.010500901881865,-1.0699932116900148,-1.500580526952533,,0.14189211421046008,1.314733175902319,-1.0887777543523578,-1.4605610225144612,0.7018539022467432,0.38897351085992793,1,0,0,,,,True,,,,True
SancMa00,mark-sanchez-1,00-0026898,Mark Sanchez,QB,2009,1,5,NYJ,southern california,74.0,227.0,4.93,32.5,116.0,,7.06,4.21,,,,,,,,,,,,32.0,26.0,79.0,0,0,4,False,skill_pass,False,True,False,True,96.97,1,0,True,76.8543007867007,74.25,5.635,29.14189189189189,-0.028074387736971164,0.28419258250834545,1.6268240152881304,-0.5141151770838972,-0.2607566161589643,,0.14189211421046008,-0.2844032603525513,-1.672006316906805,-0.37677548082956297,-0.03664116703622981,0.5139688317736246,1,0,0,,,,True,,,,True
HarpJu01,justin-harper-2,00-0026355,Justin Harper,WR,2008,7,215,BAL,virginia tech,75.0,213.0,4.56,28.5,120.0,,7.03,4.43,,,,,,,,,,,,0.0,0.0,2.0,0,0,0,False,skill_pass,False,True,False,True,3.36,0,1,True,98.52585865613317,74.25,5.73,26.620266666666666,0.3698495427957216,-0.2690798246726971,-0.273505584381187,-1.6258712462961322,0.2902762330826218,,0.012014516766162744,1.0687121857092616,0.0800719031927325,-0.37677548082956297,0.5030283066705622,-0.7136185479411966,0,1,0,,,,True,,,,True
DunbLa20,latarence-dunbar-1,00-0021930,LaTarence Dunbar,WR,2003,6,196,ATL,texas christian,71.0,196.0,4.52,34.0,122.0,,7.41,4.35,,,,,,,,,,,,0.0,0.0,5.0,0,0,0,False,skill_pass,False,True,False,True,6.54,0,1,True,93.91443017590457,78.0,5.88,27.33346558222575,-1.2218461793350492,-0.9409106048211059,-0.4789466221832755,-0.09720665112930897,0.5657926577034149,,1.6571307510606303,0.5766702053231468,-0.2927477829799636,0.3621692066828676,1.3551380019970671,-0.36641628362040407,0,1,0,,,,True,,,,True
BattAr00,arnaz-battle-1,00-0022064,Arnaz Battle,WR,2003,6,197,SFO,notre dame,73.0,217.0,4.58,35.0,117.0,,6.74,4.06,,,,,,,,,,,,18.0,18.0,113.0,0,0,2,False,skill_pass,False,True,False,True,6.35,0,1,True,98.63426609799428,76.0,5.4,28.6265715894164,-0.4259983182696639,-0.11100199404954207,-0.1707850654801405,0.18073236617374983,-0.12299840384856776,,-1.2434689251954052,-1.206981973576518,0.088836308544942,-0.03193462665709535,-1.3716130230477557,0.263098601930792,0,1,0,,,,True,,,,True
CarrDa00,david-carr-1,00-0020608,David Carr,QB,2002,1,1,HOU,fresno st.,75.0,223.0,4.67,35.0,108.0,,7.05,4.28,,,,,,,,,,,,45.0,42.0,94.0,0,0,5,False,skill_pass,False,True,False,True,100.0,1,0,True,93.77073852168137,71.5,5.665,27.870044444444446,0.3698495427957216,0.12611475188519045,0.2914572695745574,0.18073236617374983,-1.3628223146421365,,0.09859958172902764,0.14613347248530054,-0.3043648074362282,-0.918668251672012,0.1337807720290732,-0.10519687920927594,1,0,0,,,,True,,,,True
HarrJo00,joey-harrington-1,00-0021141,Joey Harrington,QB,2002,1,3,DET,oregon,76.0,215.0,4.89,32.0,112.0,,7.0,4.21,,,,,,,,,,,,31.0,23.0,81.0,0,0,6,False,skill_pass,False,True,False,True,98.48,1,0,True,75.20262826884172,72.0,5.605,26.167763157894736,0.7677734733284143,-0.1900409093611196,1.4213829774860418,-0.6530846857354266,-0.8117894654005504,,-0.11786308067813844,-0.2844032603525513,-1.8055389158419026,-0.8201422933370213,-0.20706310610152778,-0.9339080624528073,1,0,0,,,,True,,,,True
GarcPi00,,00-0026345,Pierre Garcon,WR,2008,6,205,IND,mount union,72.0,210.0,4.42,36.5,125.0,20.0,6.9,4.19,,,,,,,,,,,,54.0,21.0,148.0,0,0,10,False,skill_pass,False,False,False,True,4.9,0,1,True,110.04244036771127,80.75,5.545,28.47800925925926,-0.8239222488023566,-0.38763819764006335,-0.9925492166884944,0.597640892128338,0.9790672946346044,0.43963362345406165,-0.5507884054924707,-0.40741375544907726,1.0111518056354387,0.9040619775253167,-0.5479069842321338,0.19077491172593866,0,1,0,,,,True,,,,True
FlynMa00,matt-flynn-1,00-0026349,Matt Flynn,QB,2008,7,209,GNB,louisiana state,74.0,231.0,4.79,28.0,109.0,,7.21,4.34,,,,,,,,,,,,8.0,7.0,51.0,0,0,0,False,skill_pass,False,True,False,True,4.25,0,1,True,87.7606683310633,68.5,5.775,29.655405405405407,-0.028074387736971164,0.4422704131315005,0.9077803829808229,-1.7648407549476617,-1.22506410233174,,0.7912801014319621,0.5151649577748839,-0.7902603367605883,-1.5098240016819566,0.7586612152685142,0.7639594736010216,1,0,0,,,,True,,,,True
GreeRa00,rashad-greene-1,00-0032170,Rashad Greene,WR,2015,5,139,JAX,florida st.,71.0,182.0,4.53,36.5,122.0,,6.88,4.12,,,,,,,,,,,,2.0,2.0,25.0,0,0,0,False,skill_pass,False,True,False,True,22.4,0,1,True,86.43876944947021,79.25,5.5,25.381075183495337,-1.2218461793350492,-1.4941830120021484,-0.42758636273274997,0.597640892128338,0.5657926577034149,,-0.6373734704553393,-0.8379504882869291,-0.8971317602903189,0.6084841025203445,-0.8035398928300858,-1.3168865556425962,0,1,0,,,,True,,,,True
McCaJu00,justin-mccareins-1,00-0020381,Justin McCareins,WR,2001,4,124,TEN,northern illinois,74.0,209.0,4.51,41.0,129.0,,7.06,3.99,,,,,,,,,,,,33.0,16.0,114.0,0,0,5,False,skill_pass,False,True,False,True,28.15,0,0,True,101.03459717315074,85.0,5.525,26.83108108108108,-0.028074387736971164,-0.4271576552958521,-0.5303068816337965,1.8483664699921025,1.5301001438761905,,0.14189211421046008,-1.6375187064143644,0.28289562920604,1.7415326233727382,-0.6615216102756658,-0.6109890564496563,0,1,0,,,,True,,,,True
PalmJe00,jesse-palmer-1,00-0020483,Jesse Palmer,QB,2001,4,125,NYG,florida,74.0,231.0,4.78,35.5,112.0,,7.13,4.29,,,,,,,,,,,,1.0,1.0,8.0,0,0,0,False,skill_pass,False,True,False,True,27.74,0,0,True,88.49737504418971,73.75,5.71,29.655405405405407,-0.028074387736971164,0.4422704131315005,0.856420123530302,0.31970187482527923,-0.8117894654005504,,0.44493984158049493,0.2076387200335635,-0.7306998845565261,-0.4753014391645537,0.3894136806270252,0.7639594736010216,1,0,0,,,,True,,,,True
ManuBr00,brandon-manumaleuna-1,00-0020342,Brandon Manumaleuna,TE,2001,4,129,STL,arizona,74.0,275.0,4.99,30.0,106.0,,7.49,4.26,,,,,,,,,,,,8.0,6.0,158.0,0,0,7,False,skill_pass,False,True,False,True,26.16,0,0,True,88.70753412943814,68.0,5.875,35.304054054054056,-0.028074387736971164,2.181126549986206,1.9349855719912652,-1.208962720341544,-1.6383387392629296,,2.0034710109120977,0.023122977388769096,-0.7137091745098253,-1.6083499600169473,1.3267343454861842,3.5138565337023753,0,0,1,,,,True,,,,True
JohnJa01,,00-0026333,Jaymar Johnson,WR,2008,6,193,MIN,jackson st.,71.0,177.0,4.5,32.0,118.0,14.0,6.75,4.18,,,,,,,,,,,,0.0,0.0,7.0,0,0,0,False,skill_pass,False,False,False,True,7.14,0,1,True,86.32830361225423,75.0,5.465,24.683792898234476,-1.2218461793350492,-1.6917803002810923,-0.5816671410843175,-0.6530846857354266,0.014759808461828759,-0.712828513745783,-1.2001763927139728,-0.46891900299734574,-0.9060625805210222,-0.22898654332707685,-1.0023654884062718,-1.6563402242219505,0,1,0,,,,True,,,,True
ShahAd00,,00-0033896,Adam Shaheen,TE,2017,2,45,CHI,ashland,78.0,278.0,4.79,32.5,121.0,24.0,7.09,4.38,,,,,,,,,,,,4.0,2.0,55.0,0,0,1,False,skill_pass,False,False,False,True,69.23,0,0,True,105.61673504777316,76.75,5.734999999999999,32.122616699539776,1.5636213343937997,2.299684922953572,0.9077803829808229,-0.5141151770838972,0.4280344453930183,1.2079417149206249,0.27176971165476127,0.7611859479679413,0.6533472607863852,0.11585431084539077,0.5314319631814401,1.965056852177057,0,0,1,,,,True,,,,True
SmitSt01,steve-smith-3,00-0020337,Steve Smith Sr.,WR,2001,3,74,CAR,utah,69.0,184.0,4.41,38.5,121.0,,7.44,4.25,,,,,,,,,,,,102.0,92.0,219.0,5,2,14,False,skill_pass,False,True,False,True,52.04,0,0,True,97.29565829162377,79.75,5.845000000000001,27.169082125603865,-2.0176940404004347,-1.4151440966905708,-1.0439094761390153,1.1535189267344557,0.4280344453930183,,1.7870083485049315,-0.038382270159493886,-0.019385979715427736,0.7070100608553352,1.1563124064208863,-0.44644207601978814,0,1,0,,,,True,,,,True
MinnMa00,snoop-minnis-1,00-0020272,Snoop Minnis,WR,2001,3,77,KAN,florida st.,73.0,171.0,4.57,37.5,115.0,,7.06,4.07,,,,,,,,,,,,5.0,5.0,15.0,0,0,1,False,skill_pass,False,True,False,True,50.4,0,0,True,78.40816782931745,76.25,5.5649999999999995,22.558266091199098,-0.4259983182696639,-1.9288970462158248,-0.22214532493066147,0.8755799094313969,-0.3985148284693608,,0.14189211421046008,-1.1454767260282495,-1.546380987214225,0.017328352510400026,-0.43429235818860185,-2.6910974345560583,0,1,0,,,,True,,,,True
GabrDo00,doug-gabriel-1,00-0022102,Doug Gabriel,WR,2003,5,167,OAK,central florida,74.0,213.0,4.52,35.5,116.0,,7.05,4.16,,,,,,,,,,,,14.0,10.0,57.0,0,0,1,False,skill_pass,False,True,False,True,13.43,0,1,True,102.06006952789629,75.75,5.605,27.344594594594593,-0.028074387736971164,-0.2690798246726971,-0.4789466221832755,0.31970187482527923,-0.2607566161589643,,0.09859958172902764,-0.5919294980938716,0.3658018876711085,-0.08119760582459072,-0.20706310610152778,-0.36099841462226107,0,1,0,,,,True,,,,True
WadeBo00,bobby-wade-1,00-0022144,Bobby Wade,WR,2003,5,139,CHI,arizona,70.0,193.0,4.66,34.5,115.0,,7.01,4.11,,,,,,,,,,,,22.0,5.0,102.0,0,0,3,False,skill_pass,False,True,False,True,22.4,0,1,True,81.85470316127149,74.75,5.5600000000000005,27.689591836734692,-1.619770109867742,-1.0594689777884723,0.24009701012403648,0.04176285752222043,-0.3985148284693608,,-0.074570548196706,-0.8994557358351921,-1.267739298125616,-0.2782495224945722,-0.46269601469947974,-0.1930455181129168,0,1,0,,,,True,,,,True
DougHa00,harry-douglas-1,00-0026224,Harry Douglas,WR,2008,3,84,ATL,louisville,71.0,176.0,4.51,31.0,120.0,,6.57,4.12,,,,,,,,,,,,31.0,28.0,118.0,0,0,2,False,skill_pass,False,True,False,True,46.68,0,0,True,85.08176604054799,75.5,5.345000000000001,24.544336441182306,-1.2218461793350492,-1.731299757936881,-0.5303068816337965,-0.9310237030384854,0.2902762330826218,,-1.9794419773797722,-0.8379504882869291,-1.006841275946644,-0.1304605849920861,-1.6840532446674736,-1.72423095793782,0,1,0,,,,True,,,,True
MadiAd00,adrian-madise-1,00-0021921,Adrian Madise,WR,2003,5,158,DEN,texas christian,71.0,215.0,4.49,32.0,119.0,,7.32,4.26,,,,,,,,,,,,0.0,0.0,11.0,0,0,0,False,skill_pass,False,True,False,True,16.06,0,1,True,105.7993724211083,75.5,5.79,29.983138266217022,-1.2218461793350492,-0.1900409093611196,-0.6330274005348384,-0.6530846857354266,0.1525180207722253,,1.2674979587277306,0.023122977388769096,0.668112925808005,-0.1304605849920861,0.8438721848011632,0.9235076569811423,0,1,0,,,,True,,,,True
OConKe00,kevin-oconnell-2,00-0026234,Kevin O'Connell,QB,2008,3,94,NWE,san diego st.,77.0,225.0,4.61,31.0,113.0,,7.01,4.38,,,,,,,,,,,,0.0,0.0,2.0,0,0,0,False,skill_pass,False,True,False,True,41.61,0,0,True,99.63428584216221,72.0,5.695,26.678191937932198,1.165697403861107,0.20515366719676795,-0.01670428712857299,-0.9310237030384854,-0.6740312530901539,,-0.074570548196706,0.7611859479679413,0.16968480240875783,-0.8201422933370213,0.3042027110943762,-0.6854191425494722,1,0,0,,,,True,,,,True
CaldAn00,andre-caldwell-1,00-0026237,Andre Caldwell,WR,2008,3,97,CIN,florida,72.0,204.0,4.35,33.0,124.0,,6.75,4.11,,,,,,,,,,,,12.0,10.0,105.0,0,0,0,False,skill_pass,False,True,False,True,40.14,0,0,True,113.94706289663178,78.5,5.43,27.66435185185185,-0.8239222488023566,-0.6247549435747959,-1.3520710328421504,-0.37514566843236774,0.8413090823242079,,-1.2001763927139728,-0.8994557358351921,1.3268284234332326,0.4606951650178584,-1.2011910839824578,-0.20533294552140535,0,1,0,,,,True,,,,True
ShorCe00,,00-0028052,Cecil Shorts,WR,2011,4,114,JAX,mount union,72.0,205.0,4.5,34.5,114.0,21.0,6.5,4.07,,,,,,,,,,,,19.0,14.0,70.0,0,0,4,False,skill_pass,False,False,False,True,32.34,0,0,True,99.98475842097241,74.25,5.285,27.799961419753085,-0.8239222488023566,-0.5852354859190071,-0.5816671410843175,0.04176285752222043,-0.5362730407797573,0.6317106463207024,-2.282489704749807,-1.1454767260282495,0.19801942310262063,-0.37677548082956297,-2.02489712279808,-0.13931496931351495,0,1,0,,,,True,,,,True
WalkJa00,javon-walker-1,00-0021153,Javon Walker,WR,2002,1,20,GNB,florida st.,75.0,210.0,4.38,39.5,128.0,,6.86,4.05,,,,,,,,,,,,40.0,25.0,83.0,1,0,3,False,skill_pass,False,True,False,True,86.02,1,0,True,114.1176575246594,83.75,5.455,26.245333333333335,0.3698495427957216,-0.38763819764006335,-1.197990254490583,1.4314579440375144,1.392341931565794,,-0.7239585354182042,-1.2684872211247809,1.3406204698580437,1.4952177275352612,-1.0591728014280377,-0.8961450485607715,0,1,0,,,,True,,,,True
FlacJo00,joe-flacco-1,00-0026158,Joe Flacco,QB,2008,1,18,BAL,delaware,78.0,236.0,4.84,28.5,110.0,,6.82,4.27,,,,,,,,,,,,97.0,89.0,209.0,1,0,12,False,skill_pass,False,True,False,True,87.44,1,0,True,86.0122982261696,69.25,5.545,27.269559500328732,1.5636213343937997,0.6398677014104442,1.1645816802334323,-1.6258712462961322,-1.0873058900213435,,-0.8971286653439379,0.08462822493703208,-0.9316106356137278,-1.3620350641794705,-0.5479069842321338,-0.3975272904579853,1,0,0,,,,True,,,,True
ThomJu00,,00-0028067,Julius Thomas,TE,2011,4,129,DEN,portland st.,77.0,246.0,4.64,35.5,111.0,16.0,6.96,4.31,,,,,,,,,,,,21.0,13.0,71.0,2,0,5,False,skill_pass,False,False,False,True,26.16,0,0,True,106.14344537390376,73.25,5.635,29.16815651880587,1.165697403861107,1.0350622779683318,0.13737649122298995,0.31970187482527923,-0.949547677710947,-0.32867446801250144,-0.2910332106038721,0.3306492151300895,0.6959301565927175,-0.5738273974995445,-0.03664116703622981,0.5267550793928115,0,0,1,,,,True,,,,True
ThomDe02,devin-thomas-1,00-0026174,Devin Thomas,WR,2008,2,34,WAS,michigan st.,74.0,216.0,4.41,28.0,126.0,,7.15,4.26,,,,,,,,,,,,4.0,4.0,55.0,0,0,1,False,skill_pass,False,True,False,True,76.4,0,0,True,114.21664234234095,77.0,5.705,27.72972972972973,-0.028074387736971164,-0.15052145170533082,-1.0439094761390153,-1.7648407549476617,1.116825506945001,,0.5315249065433636,0.023122977388769096,1.348623085277998,0.16511729001288614,0.3610100241161422,-0.1735054332517134,0,1,0,,,,True,,,,True
NelsJo00,jordy-nelson-1,00-0026176,Jordy Nelson,WR,2008,2,36,GNB,kansas st.,75.0,217.0,4.51,31.0,123.0,,7.03,4.35,,,,,,,,,,,,73.0,69.0,151.0,1,0,7,False,skill_pass,False,True,False,True,75.07,0,0,True,104.90195017499383,77.0,5.6899999999999995,27.120177777777776,0.3698495427957216,-0.11100199404954207,-0.5303068816337965,-0.9310237030384854,0.7035508700138113,,0.012014516766162744,0.5766702053231468,0.5955591213642659,0.16511729001288614,0.2757990545834882,-0.4702498804484291,0,1,0,,,,True,,,,True
HennCh01,chad-henne-1,00-0026197,Chad Henne,QB,2008,2,57,MIA,michigan,75.0,230.0,4.92,25.5,106.0,,7.17,4.4,,,,,,,,,,,,26.0,16.0,78.0,0,0,3,False,skill_pass,False,True,False,True,61.82,0,0,True,78.50501856069442,65.75,5.785,28.744888888888887,0.3698495427957216,0.4027509554757117,1.5754637558376092,-2.4596882982053088,-1.6383387392629296,,0.6181099715062286,0.8841964430644728,-1.5385509060512248,-2.0517167725244057,0.8154685282902802,0.3206982889030665,1,0,0,,,,True,,,,True
CartQu00,quincy-carter-1,00-0020404,Quincy Carter,QB,2001,2,53,DAL,georgia,74.0,225.0,4.58,35.5,113.0,,7.12,4.12,,,,,,,,,,,,16.0,15.0,38.0,0,0,2,False,skill_pass,False,True,False,True,64.24,0,0,True,102.27055240575444,74.25,5.62,28.885135135135137,-0.028074387736971164,0.20515366719676795,-0.1707850654801405,0.31970187482527923,-0.6740312530901539,,0.4016473090990625,-0.8379504882869291,0.38281877534577397,-0.37677548082956297,-0.12185213656887879,0.38897351085992793,1,0,0,,,,True,,,,True
TuiaMa00,marques-tuiasosopo-1,00-0020405,Marques Tuiasosopo,QB,2001,2,59,OAK,washington,73.0,223.0,4.71,35.5,115.0,,7.36,4.35,,,,,,,,,,,,1.0,1.0,13.0,0,0,0,False,skill_pass,False,True,False,True,60.63,0,0,True,90.62566996772745,75.25,5.855,29.418089697879527,-0.4259983182696639,0.12611475188519045,0.4968983073766459,0.31970187482527923,-0.3985148284693608,,1.4406680886534642,0.5766702053231468,-0.5586338427913186,-0.17972356415958146,1.2131197194426522,0.6484285197334246,1,0,0,,,,True,,,,True
KrofTy00,tyler-kroft-1,00-0032214,Tyler Kroft,TE,2015,3,85,CIN,rutgers,77.0,246.0,4.75,,,17.0,,,,,,,,,,,34324.0,59573269.0,140.0,9.0,6.0,100.0,0,0,2,False,skill_pass,False,True,False,False,46.16,0,0,True,96.64750884354785,,,29.16815651880587,1.165697403861107,1.0350622779683318,0.7023393451787344,,,-0.13659744514586067,,,-0.07178685177941109,,,0.5267550793928115,0,0,1,1.0,1735.6155751077963,0.004078778697121548,False,,,,True
JohnCh01,chad-johnson-1,00-0020397,Chad Johnson,WR,2001,2,36,CIN,oregon st.,73.0,192.0,4.57,33.0,108.0,,7.51,4.14,,,,,,,,,,,,85.0,84.0,166.0,6,2,9,False,skill_pass,False,True,False,True,75.07,0,0,True,88.03724107151433,70.5,5.824999999999999,25.328579470820042,-0.4259983182696639,-1.098988435444261,-0.22214532493066147,-0.37514566843236774,-1.3628223146421365,,2.0900560758749624,-0.7149399931904031,-0.7679002887318777,-1.1157201683419935,1.042697780377344,-1.3424427222468431,0,1,0,,,,True,,,,True
PatrBe00,ben-patrick-1,00-0025602,Ben Patrick,TE,2007,7,215,ARI,delaware,75.0,252.0,4.74,34.5,111.0,,7.21,4.31,,,,,,,,,,,,4.0,4.0,42.0,0,0,2,False,skill_pass,False,True,False,True,3.36,0,1,True,99.84289606198477,72.75,5.76,31.4944,0.3698495427957216,1.2721790239030644,0.6509790857282134,0.04176285752222043,-0.949547677710947,,0.7912801014319621,0.3306492151300895,0.18655029149096272,-0.6723533558345351,0.6734502457358602,1.65922596011329,0,0,1,,,,True,,,,True
WallSe00,seneca-wallace-1,00-0022055,Seneca Wallace,QB,2003,4,110,SEA,iowa st.,71.0,196.0,4.56,38.0,127.0,,6.98,4.14,,,,,,,,,,,,14.0,11.0,64.0,0,0,1,False,skill_pass,False,True,False,True,34.1,0,0,True,90.66229247231033,82.5,5.5600000000000005,27.33346558222575,-1.2218461793350492,-0.9409106048211059,-0.273505584381187,1.0145494180829262,1.2545837192553975,,-0.20444814564100333,-0.7149399931904031,-0.5556730269131179,1.2489028316977844,-0.46269601469947974,-0.36641628362040407,1,0,0,,,,True,,,,True
BakeDa01,dallas-baker-1,00-0025614,Dallas Baker,WR,2007,7,227,PIT,florida,75.0,208.0,4.53,36.0,129.0,,6.69,4.19,,,,,,,,,,,,0.0,0.0,8.0,0,0,0,False,skill_pass,False,True,False,True,1.89,0,1,True,98.78716508510881,82.5,5.44,25.99537777777778,0.3698495427957216,-0.4666771129516409,-0.42758636273274997,0.45867138347680864,1.5301001438761905,,-1.4599315876025711,-0.40741375544907726,0.10119771730072406,1.2489028316977844,-1.1443837709606868,-1.0178293823071554,0,1,0,,,,True,,,,True
StucCh20,chansi-stuckey-1,00-0025622,Chansi Stuckey,WR,2007,7,235,NYJ,clemson,71.0,197.0,4.56,35.0,120.0,,6.91,4.14,,,,,,,,,,,,10.0,5.0,55.0,0,0,0,False,skill_pass,False,True,False,True,1.14,0,1,True,91.12485518900579,77.5,5.525,27.472922039277922,-1.2218461793350492,-0.9013911471653171,-0.273505584381187,0.18073236617374983,0.2902762330826218,,-0.5074958730110382,-0.7149399931904031,-0.5182762663186563,0.2636432483478769,-0.6615216102756658,-0.29852554990453284,0,1,0,,,,True,,,,True
FergRo00,robert-ferguson-1,00-0020428,Robert Ferguson,WR,2001,2,41,GNB,texas a&m,73.0,205.0,4.48,36.5,120.0,,7.24,4.07,,,,,,,,,,,,18.0,15.0,83.0,0,0,3,False,skill_pass,False,True,False,True,71.8,0,0,True,101.78219224452373,78.25,5.655,27.043535372490147,-0.4259983182696639,-0.5852354859190071,-0.6843876599853594,0.597640892128338,0.2902762330826218,,0.9211576988762634,-1.1454767260282495,0.34333637139439416,0.411432185850363,0.0769734590073072,-0.5075612336744733,0,1,0,,,,True,,,,True
