pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats,pick_value,is_early_pick,is_day_3_pick,missing_age,speed_score,burst_score,agility_score,bmi,height_in_z,weight_lbs_z,forty_yard_z,vertical_jump_z,broad_jump_z,bench_reps_z,cone_drill_z,shuttle_z,speed_score_z,burst_score_z,agility_score_z,bmi_z,is_QB,is_WR,is_TE,dominator_rating,yards_per_reception,rec_td_rate,rec_yards_flag,completion_pct,yards_per_attempt,td_int_ratio,pass_yards_flag,_split,weighted_av_pred,surplus_value,surplus_value_percentile,pro_bowl_probability,peak_value_percentile,availability_factor,sleeper_score
EngrEv00,evan-engram-1,00-0033881,Evan Engram,TE,2017,1,23,NYG,mississippi,75.0,234.0,4.42,36.0,125.0,19.0,6.92,4.23,,,,,,,,,21383865.0,268662464926.0,3228.0,37.0,18.0,124.0,2,0,8,False,skill_pass,False,False,False,False,83.91,1,0,True,122.61871926687829,80.5,5.575,29.2448,0.3698495427957216,0.5608287860988668,-0.9925492166884944,0.4586713834768086,0.9790672946346044,0.2475566005874208,-0.4642033405296057,-0.1613927652560198,2.027904938099789,0.8547989983578214,-0.3774850451668308,0.5640669563958358,0,0,1,1.0,12563.793539007098,0.0001509549372856,False,,,,True,train,29.545895,-6.7775993,0.057912457912457915,0.3722199,0.865993265993266,0.4616546,36.31385425816883
NjokDa00,david-njoku-1,00-0033885,David Njoku,TE,2017,1,29,CLE,miami,76.0,246.0,4.64,37.5,133.0,21.0,6.97,4.34,,,,,,,,,2143.0,362698.0,18.0,27.0,27.0,118.0,1,0,5,False,skill_pass,False,False,False,False,79.77,1,0,True,106.14344537390376,85.25,5.654999999999999,29.94078947368421,0.7677734733284143,1.0350622779683318,0.1373764912229899,0.8755799094313969,2.0811329931177767,0.6317106463207024,-0.2477406781224396,0.5151649577748839,0.6959301565927175,1.7907956025402334,0.0769734590073021,0.9028912534254556,0,0,1,1.0,169.2477834811013,0.0083994400373308,False,,,,True,train,29.11707,-7.2064247,0.048484848484848485,0.36722356,0.8585858585858586,0.4549542,35.55466691321797
RossJo00,john-ross-1,00-0033460,John Ross,WR,2017,1,9,CIN,washington,71.0,188.0,4.22,37.0,133.0,,,,,,,,,668.0,3954102.0,11.0,161781.0,2083711150.0,1417.0,7.0,5.0,38.0,0,0,1,False,skill_pass,False,True,False,False,93.99,1,0,True,118.55995917251086,85.0,,26.21781392580837,-1.2218461793350492,-1.257066266067416,-2.019754405698937,0.7366104007798674,2.0811329931177767,,,,1.6997667763305946,1.7415326233727382,,-0.9095421533473704,0,1,0,0.998105969337655,12879.826122968703,0.0087587541182215,False,,,,True,train,30.729118,-5.5943756,0.07542087542087542,0.38614544,0.8760942760942761,0.4801425,37.864479472741536
HansCh00,chad-hansen-1,00-0033840,Chad Hansen,WR,2017,4,141,NYJ,california,74.0,202.0,4.53,35.0,119.0,11.0,6.74,4.13,,,,,,,,,41992.0,282491249.0,111.0,3.0,1.0,20.0,0,0,0,False,skill_pass,False,False,False,False,21.68,0,0,True,95.93753532303836,77.0,5.4350000000000005,25.93243243243243,-0.0280743877369711,-0.7037938588863734,-0.4275863627327499,0.1807323661737498,0.1525180207722253,-1.2890595823457054,-1.2434689251954052,-0.776445240738666,-0.1291860082972092,0.1651172900128861,-1.1727874274715695,-1.0484726796475992,0,1,0,1.0,6727.263502571918,0.0026433606401219,False,,,,True,train,8.790348,-1.0641079,0.27003367003367,0.17357741,0.4006734006734007,0.13734919,25.033347101399194
BeatC.00,cj-beathard-1,00-0033936,C.J. Beathard,QB,2017,3,104,SFO,iowa,74.0,219.0,,31.0,113.0,,,,952223170.0,2792362301.0,17964528091929.0,151717.0,22510.0,132810083.0,,2062.0,,,,9.0,8.0,32.0,0,0,0,False,skill_pass,False,True,False,False,36.83,0,0,True,,72.0,,28.114864864864863,-0.0280743877369711,-0.0319630787379645,,-0.9310237030384854,-0.6740312530901539,,,,,-0.8201422933370213,,0.0139875481188325,1,0,0,,,,True,0.3410098931857768,6433.451735648898,6.739982230119947,False,train,10.724085,-6.940489,0.05117845117845118,0.18788746,0.5292929292929293,0.16756383,19.74202249878986
HowaO.00,oj-howard-1,00-0033879,O.J. Howard,TE,2017,1,19,TAM,alabama,78.0,251.0,4.51,30.0,121.0,22.0,6.85,4.16,,,,,,,,,14173845.0,269260602595.0,2023.0,13.0,12.0,72.0,0,0,4,False,skill_pass,False,False,False,False,86.73,1,0,True,121.33820043282697,75.5,5.505,29.00279421433268,1.5636213343937997,1.2326595662472757,-0.5303068816337965,-1.208962720341544,0.4280344453930183,0.8237876691873433,-0.7672510678996406,-0.5919294980938716,1.924378963036728,-0.1304605849920861,-0.7751362363192028,0.4462527604831017,0,0,1,1.0,18997.00487729335,0.0001427276790454,False,,,,True,train,27.151363,-9.172131,0.018855218855218854,0.344697,0.832996632996633,0.42424005,32.792882589077706
HendCa01,carlos-henderson-1,00-0033919,Carlos Henderson,WR,2017,3,82,DEN,louisiana tech,71.0,199.0,4.46,36.0,131.0,13.0,7.18,4.35,,,,,,13514.0,7054133.0,102.0,293682.0,5697741535.0,4519.0,,,,0,0,0,False,skill_pass,True,False,False,False,47.73,0,0,True,100.58741265713417,83.5,5.765,27.751834953382264,-1.2218461793350492,-0.8223522318537396,-0.7871081788864059,0.4586713834768086,1.805616568496984,-0.9049055366124238,0.661402503987661,0.5766702053231468,0.2467421484272749,1.445954748367766,0.7018539022467432,-0.1627440824727921,0,1,0,0.998763473153023,19401.058066207668,0.0153873918047411,False,,,,True,train,23.98757,6.322996,0.8915824915824916,0.3098926,0.7818181818181819,0.37480578,64.99363076124929
MoncDo00,donte-moncrief-1,00-0031339,Donte Moncrief,WR,2014,3,90,IND,mississippi,74.0,221.0,4.4,39.5,132.0,13.0,7.02,4.3,,,,,,,,,316659.0,454979938.0,4106.0,18.0,15.0,83.0,0,0,3,False,skill_pass,False,False,False,False,43.6,0,0,True,117.92654190287546,85.75,5.66,28.37162162162162,-0.0280743877369711,0.0470758365736129,-1.0952697355895364,1.4314579440375144,1.94337478080738,-0.9049055366124238,-0.0312780157152735,0.2691439675818265,1.64855695518855,1.8893215608752243,0.1053771155181902,0.138982869032531,0,1,0,1.0,1436.81353759091,0.0129666297184037,False,,,,True,train,20.75403,3.0894566,0.8094276094276094,0.2764182,0.7245791245791245,0.32428172,58.88268549634953
HannJa00,james-hanna-1,00-0029634,James Hanna,TE,2012,6,186,DAL,oklahoma,76.0,252.0,4.43,36.0,122.0,24.0,6.76,4.11,,,,,,,,,161827.0,-148292381.0,72.0,3.0,3.0,78.0,0,0,4,False,skill_pass,False,False,False,False,8.64,0,1,True,130.86262617582636,79.0,5.4350000000000005,30.67105263157895,0.7677734733284143,1.2721790239030644,-0.9411889572379736,0.4586713834768086,0.5657926577034149,1.2079417149206249,-1.1568838602325402,-0.8994557358351921,2.694399235866409,0.5592211233528491,-1.1727874274715695,1.2584007984341532,0,0,1,1.0,-916.3636537784176,0.0004449195746074,False,,,,True,train,10.087233,3.5174937,0.8262626262626263,0.18307695,0.49427609427609426,0.15761301,49.74982615337027
CanfSe00,sean-canfield-1,00-0027830,Sean Canfield,QB,2010,7,239,NOR,oregon st.,76.0,223.0,4.93,29.5,100.0,,7.26,4.39,2816556303.0,4528684446.0,33516617033271.0,29621.0,21527.0,336648.0,,1002.0,,,,,,,0,0,0,False,skill_pass,True,True,False,False,0.84,0,1,True,75.5000399798866,64.75,5.824999999999999,27.14144736842105,0.7677734733284143,0.1261147518851904,1.6268240152881304,-1.3479322289930735,-2.4648880131253086,,1.0077427638391283,0.8226911955162043,-1.7814941016913128,-2.248768689194387,1.042697780377344,-0.4598953357745461,1,0,0,,,,True,0.6219369745418557,7400.961014820727,1.3759929390997352,False,train,5.422027,-0.55177546,0.3643097643097643,0.15072851,0.05117845117845118,0.08471917,20.304913356523922
SpriJe00,jeremy-sprinkle-1,00-0033528,Jeremy Sprinkle,TE,2017,5,154,WAS,arkansas,77.0,252.0,4.69,29.0,116.0,,,,,,,,,11.0,14.0,0.0,472733.0,6884389380.0,164.0,2.0,2.0,76.0,0,0,2,False,skill_pass,False,True,False,False,17.31,0,1,True,104.16916083385566,72.5,,29.87957497048406,1.165697403861107,1.2721790239030644,0.394177788475604,-1.486901737644603,-0.2607566161589643,,,,0.5363153765322335,-0.7216163350020306,,0.8730905713763212,0,0,1,0.9999999979664136,14562.954944968937,0.0003469188738674,False,,,,True,train,8.522545,0.07860565,0.5178451178451179,0.171665,0.3784511784511784,0.13316476,34.37942380856987
BrowNo00,noah-brown-2,00-0033591,Noah Brown,WR,2017,7,239,DAL,ohio st.,74.0,222.0,,,,19.0,7.07,4.33,,,,,,1.0,-4.0,0.0,132.0,9402.0,7.0,19.0,9.0,91.0,0,0,2,False,skill_pass,False,True,False,False,0.84,0,1,True,,,5.7,28.5,-0.0280743877369711,0.0865952942294017,,,,0.2475566005874208,0.1851846466918963,0.4536597102266209,,,0.3326063676052592,0.2014805294893802,0,1,0,1.0,71.22727272727273,0.053030303030303,False,,,,True,train,9.790709,3.816906,0.835016835016835,0.18086997,0.47744107744107744,0.15297982,49.62649089000141
DissWi00,will-dissly-1,00-0034159,Will Dissly,TE,2018,4,120,SEA,washington,76.0,262.0,4.87,28.0,111.0,15.0,7.07,4.4,,,,,,,,,420.0,47281.0,12.0,16.0,10.0,96.0,0,0,5,False,skill_pass,False,False,False,False,29.79,0,0,True,93.15698883006677,69.5,5.735,31.88815789473684,0.7677734733284143,1.6673736004609518,1.3186624585849998,-1.7648407549476617,-0.949547677710947,-0.5207514908791422,0.1851846466918963,0.8841964430644728,-0.3539845659118061,-1.312772085011975,0.5314319631814453,1.85091670678198,0,0,1,1.0,112.57380952380952,0.0285714285714285,False,,,,True,train,8.649105,-1.2053509,0.24781144781144782,0.17256668,0.3898989898989899,0.13514227,23.864616724703247
AndrMa00,mark-andrews-1,00-0034753,Mark Andrews,TE,2018,3,86,BAL,oklahoma,77.0,256.0,4.67,31.0,113.0,17.0,7.34,4.38,,,,,,,,,193162.0,318489958.0,778.0,51.0,51.0,121.0,3,1,3,False,skill_pass,False,False,False,False,45.64,0,0,True,107.647125836549,72.0,5.859999999999999,30.353853938269523,1.165697403861107,1.430256854526219,0.2914572695745574,-0.9310237030384854,-0.6740312530901539,-0.1365974451458606,1.3540830236905956,0.7611859479679413,0.8174980569929914,-0.8201422933370213,1.2415233759535302,1.1039808993653282,0,0,1,1.0,1648.8230500823142,0.0040277073130325,False,,,,True,train,18.039156,0.3745823,0.5542087542087543,0.2501069,0.6754208754208754,0.2818618,46.31614200740752
WebbJo00,joe-webb-2,00-0027796,Joe Webb,WR,2010,6,199,MIN,ala-birmingham,,,,,,,,,3365208162.0,51117353271.0,42667923672299.0,151021.0,1168.0,2467198227.0,3828810211427.0,111111.0,302.0,45912.0,31.0,4.0,4.0,104.0,0,0,0,False,skill_pass,False,True,True,False,5.97,0,1,True,,,,,,,,,,,,,,,,,0,1,0,1.1991192280159782e-08,152.02649006622516,0.1026490066225165,False,,,,False,train,8.740927,2.1711879,0.7569023569023569,0.17322321,0.3939393939393939,0.13657698,44.35088630718013
GesiMi00,mike-gesicki-1,00-0034829,Mike Gesicki,TE,2018,2,42,MIA,penn st.,77.0,247.0,4.54,41.5,129.0,22.0,6.76,4.1,,,,,,,,,11134857.0,114125679563.0,159.0,28.0,19.0,128.0,0,0,2,False,skill_pass,False,False,False,False,71.15,0,0,True,116.2796022384648,85.25,5.43,29.28672626075224,1.165697403861107,1.0745817356241203,-0.3762261032822289,1.987335978643632,1.5301001438761903,0.8237876691873433,-1.1568838602325402,-0.9609609833834604,1.515406992771587,1.7907956025402334,-1.2011910839824578,0.5844776613900636,0,0,1,1.0,10249.406845817595,1.4279482888734e-05,False,,,,True,train,22.941309,-0.60188484,0.33535353535353535,0.29881763,0.7683501683501683,0.35845795,41.926657123597785
NiklTr00,troy-niklas-1,00-0031044,Troy Niklas,TE,2014,2,52,ARI,notre dame,78.0,270.0,4.84,32.0,114.0,27.0,7.57,4.55,,,,,,,,,532.0,75498.0,15.0,1.0,1.0,41.0,0,0,1,False,skill_pass,False,False,False,False,64.86,0,0,True,98.40390051299065,73.0,6.0600000000000005,31.198224852071007,1.5636213343937997,1.983529261707262,1.1645816802334323,-0.6530846857354266,-0.5362730407797573,1.7841727835205472,2.3498112707635648,1.806775156288434,0.070211965681494,-0.6230903766670398,2.3776696363888803,1.5150408250084784,0,0,1,1.0,141.91353383458647,0.0281954887218045,False,,,,True,train,15.01187,-8.531323,0.028282828282828285,0.2228029,0.6336700336700337,0.23456046,22.951981220833385
AdamDa01,davante-adams-1,00-0031381,Davante Adams,WR,2014,2,53,GNB,fresno st.,73.0,212.0,4.56,39.5,123.0,14.0,6.82,4.3,,,,,,,,,102131.0,13121718.0,1424.0,92.0,59.0,178.0,6,3,10,False,skill_pass,False,False,False,False,64.24,0,0,True,98.06329593943772,81.25,5.5600000000000005,27.96697316569713,-0.4259983182696639,-0.3085992823284858,-0.273505584381187,1.4314579440375144,0.7035508700138113,-0.712828513745783,-0.8971286653439379,0.2691439675818265,0.0426751425982709,1.0025879358603076,-0.4626960146994797,-0.0580096629047343,0,1,0,1.0,128.4792864066738,0.0139428772850554,False,,,,True,train,29.207777,5.664583,0.8794612794612795,0.36827806,0.8592592592592593,0.4563715,68.85662751306188
PaulDa01,david-paulson-1,00-0029218,David Paulson,TE,2012,7,240,PIT,oregon,75.0,246.0,4.79,32.0,110.0,21.0,7.18,4.4,,,,,,,,,122431.0,185418438.0,46.0,1.0,1.0,32.0,0,0,0,False,skill_pass,False,False,False,False,0.77,0,1,True,93.4594130278856,71.0,5.79,30.744533333333333,0.3698495427957216,1.0350622779683318,0.9077803829808228,-0.6530846857354266,-1.0873058900213437,0.6317106463207024,0.661402503987661,0.8841964430644728,-0.3295345077562345,-1.0171942100070028,0.8438721848011632,1.2941729588741386,0,0,1,1.0,1514.4729521118018,0.0003757218351561,False,,,,True,train,6.6083484,0.6345458,0.5932659932659933,0.15847982,0.2047138047138047,0.103255436,33.05962110915369
NorwKe00,kevin-norwood-1,00-0031327,Kevin Norwood,WR,2014,4,123,SEA,alabama,74.0,198.0,4.48,33.0,121.0,8.0,6.68,4.32,,,,,,,,,3112938.0,56190461568.0,1047.0,1.0,1.0,10.0,0,0,0,False,skill_pass,False,False,False,False,28.55,0,0,True,98.30670275324732,77.0,5.5,25.41891891891892,-0.0280743877369711,-0.8618716895095284,-0.6843876599853594,-0.3751456684323677,0.4280344453930183,-1.865290650945628,-1.5032241200840075,0.3921544626783579,0.0623538283516911,0.1651172900128861,-0.8035398928300858,-1.2984633214749943,0,1,0,1.0,18050.620207662345,0.0003363382116829,False,,,,True,train,7.6824007,-2.1720552,0.18047138047138048,0.16577385,0.30976430976430974,0.12003751,19.130368781661748
PittDe00,dennis-pitta-1,00-0027714,Dennis Pitta,TE,2010,4,114,BAL,byu,76.0,245.0,4.68,34.0,113.0,27.0,6.72,4.17,,,,,,,,,17598362.0,1768131083829.0,2568.0,16.0,16.0,66.0,0,0,1,False,skill_pass,False,False,False,False,32.34,0,0,True,102.14395454462814,73.5,5.445,29.81907894736842,0.7677734733284143,0.995542820312543,0.3428175290250784,-0.0972066511293089,-0.6740312530901539,1.7841727835205472,-1.330053990158274,-0.5304242505456087,0.3725837310297659,-0.524564418332049,-1.1159801144498038,0.8436396625906738,0,0,1,1.0,100471.3440846938,0.0001459226716668,False,,,,True,train,11.047491,1.1930351,0.6673400673400673,0.19036727,0.5414141414141415,0.17261705,44.781571813103334
GrahGa00,garrett-graham-1,00-0027718,Garrett Graham,TE,2010,4,118,HOU,wisconsin,75.0,243.0,4.71,34.5,112.0,20.0,7.09,4.35,,,,,,,,,304051.0,328540624.0,457.0,7.0,7.0,60.0,0,0,2,False,skill_pass,False,False,False,False,30.63,0,0,True,98.7535327451021,73.25,5.72,30.3696,0.3698495427957216,0.9165039050009656,0.4968983073766459,0.0417628575222204,-0.8117894654005504,0.4396336234540616,0.2717697116547612,0.5766702053231468,0.0984786469518478,-0.5738273974995445,0.4462209936487912,1.111646458254562,0,0,1,1.0,1080.5444612910337,0.001503037319397,False,,,,True,train,10.560889,0.7064333,0.604040404040404,0.18664557,0.5205387205387205,0.1650139,41.605579958519954
MoeaTo00,tony-moeaki-1,00-0027695,Tony Moeaki,TE,2010,3,93,KAN,iowa,75.0,245.0,4.69,34.0,113.0,18.0,7.1,4.42,,,,,,,,,811141330.0,112140170144387.0,3314.0,10.0,9.0,49.0,0,0,2,False,skill_pass,False,False,False,False,42.1,0,0,True,101.27557303291522,73.5,5.76,30.61955555555556,0.3698495427957216,0.995542820312543,0.394177788475604,-0.0972066511293089,-0.6740312530901539,0.0554795777207801,0.3150622441361937,1.0072069381609987,0.3023777798666817,-0.524564418332049,0.6734502457358602,1.2333307920009475,0,0,1,1.0,138249.85362832763,4.085601210827218e-06,False,,,,True,train,11.604597,-6.0599766,0.06801346801346801,0.1946976,0.5569023569023569,0.18132183,21.378974670412564
ThomJo05,jordan-thomas-6,00-0034420,Jordan Thomas,TE,2018,6,211,HOU,mississippi st.,77.0,265.0,4.74,27.0,111.0,16.0,7.5,4.75,,,,,,,,,922.0,48263.0,13.0,2.0,2.0,27.0,0,0,1,False,skill_pass,False,False,False,False,3.94,0,1,True,104.993521652484,69.0,6.125,31.42098161578681,1.165697403861107,1.785931973428318,0.6509790857282134,-2.0427797722507206,-0.949547677710947,-0.3286744680125014,2.04676354339353,3.036880107253721,0.6029623912288264,-1.4112980433469655,2.746917171030364,1.6234841373405926,0,0,1,1.0,52.34598698481562,0.0140997830802603,False,,,,True,train,3.5358102,-3.0339286,0.14343434343434344,0.13904919,0.00808080808080808,0.05524703,9.784914342592462
SmytDu00,durham-smythe-1,00-0034798,Durham Smythe,TE,2018,4,123,MIA,notre dame,77.0,253.0,4.81,31.0,110.0,18.0,7.17,4.23,,,,,,,,,13915.0,718112244.0,141.0,10.0,10.0,129.0,0,0,5,False,skill_pass,False,False,False,False,28.55,0,0,True,94.53012046604456,70.5,5.7,29.998144712430427,1.165697403861107,1.311698481558853,1.010500901881865,-0.9310237030384854,-1.0873058900213437,0.0554795777207801,0.6181099715062286,-0.1613927652560198,-0.2429711331341028,-1.1157201683419935,0.3326063676052592,0.9308131533735732,0,0,1,1.0,51607.060294646064,0.0101329500538986,False,,,,True,train,8.964389,-0.8900671,0.29494949494949496,0.17482923,0.41885521885521887,0.14006858,26.473040395889825
ScotJa02,jaleel-scott-1,00-0034267,Jaleel Scott,WR,2018,4,132,BAL,new mexico st.,77.0,218.0,4.56,34.5,124.0,16.0,7.2,4.4,,,,,,,,,2376.0,2831079.0,59.0,0.0,0.0,4.0,0,0,0,False,skill_pass,False,False,False,False,25.0,0,0,True,100.83867223961046,79.25,5.800000000000001,25.84820374430764,1.165697403861107,-0.0714825363937533,-0.273505584381187,0.0417628575222204,0.8413090823242079,-0.3286744680125014,0.7479875689505298,0.8841964430644728,0.2670557061650404,0.6084841025203445,0.9006794978229342,-1.0894772165302342,0,1,0,1.0,1191.5315656565656,0.0248316498316498,False,,,,True,train,8.773962,-1.0804939,0.26801346801346804,0.1734599,0.39865319865319865,0.13709316,24.904664096758022
HamiDa01,daesean-hamilton-1,00-0034370,DaeSean Hamilton,WR,2018,4,113,DEN,penn st.,73.0,203.0,,34.5,118.0,,6.84,4.15,,,,,,811.0,,0.0,82453453.0,899580506857.0,2619.0,6.0,6.0,46.0,0,0,0,False,skill_pass,False,True,False,False,32.78,0,0,True,,76.25,5.495,26.77969600300244,-0.4259983182696639,-0.6642744012305847,,0.0417628575222204,0.0147598084618287,,-0.810543600381073,-0.6534347456421347,,0.0173283525104,-0.8319435493409688,-0.6360045396086842,0,1,0,1.0,10910.16172308757,3.176337563449283e-05,False,,,,True,train,10.51098,0.6565237,0.5959595959595959,0.18626702,0.5164983164983165,0.16423406,41.17837197411341
CantDy00,dylan-cantrell-1,00-0034409,Dylan Cantrell,WR,2018,6,191,LAC,texas tech,75.0,226.0,4.59,38.5,130.0,18.0,6.56,4.03,,,,,,1.0,3.0,1.0,9205871.0,70312675816.0,1287.0,,,,0,0,0,False,skill_pass,True,False,False,False,7.55,0,1,True,101.83280172266043,84.25,5.295,28.244977777777777,0.3698495427957216,0.2446731248525567,-0.1194248060296195,1.1535189267344557,1.6678583561865872,0.0554795777207801,-2.0227345098612086,-1.391497716221307,0.3474279906913632,1.593743685870252,-1.9680898097763135,0.0773296214102989,0,1,0,0.9999999999573336,7637.808070089185,0.0001398020893405,False,,,,True,train,6.46296,-0.1067791,0.43703703703703706,0.15751275,0.19057239057239056,0.100983754,26.462859601986533
GageRu00,russell-gage-1,00-0034411,Russell Gage,WR,2018,6,194,ATL,louisiana state,,,,,,,,,0.0,1.0,0.0,0.0,0.0,28.0,232.0,1.0,521.0,62285.0,13.0,20.0,17.0,75.0,0,0,0,False,skill_pass,False,True,True,False,6.94,0,1,True,,,,,,,,,,,,,,,,,0,1,0,0.996289009389446,119.5489443378119,0.0249520153550863,False,,,,False,train,9.615052,3.0453134,0.8033670033670034,0.17957237,0.46464646464646464,0.15023519,48.02376098070382
ErtzZa00,zach-ertz-1,00-0030061,Zach Ertz,TE,2013,2,35,PHI,stanford,77.0,249.0,4.76,30.5,111.0,24.0,7.08,4.47,,,,,,,,,162769.0,190346898.0,546.0,57.0,40.0,181.0,3,0,8,False,skill_pass,False,False,False,False,75.73,0,0,True,97.0066555473176,70.75,5.775,29.523865744644965,1.165697403861107,1.153620650935698,0.7536996046292553,-1.0699932116900148,-0.949547677710947,1.2079417149206249,0.2284771791733288,1.314733175902319,-0.0427509549930946,-1.0664571891744985,0.7586612152685142,0.6999228253845663,0,0,1,1.0,1169.4296702689087,0.0033544470998777,False,,,,True,train,31.53761,7.9944153,0.9138047138047138,0.39577052,0.8808080808080808,0.49277514,71.93926341164394
EifeTy00,tyler-eifert-1,00-0030549,Tyler Eifert,TE,2013,1,21,CIN,notre dame,77.0,250.0,4.68,35.5,119.0,22.0,6.92,4.32,,,,,,,,,276350.0,352803685.0,254.0,19.0,17.0,74.0,1,0,2,False,skill_pass,False,False,False,False,85.32,1,0,True,104.22852504553892,77.25,5.62,29.64243548659133,1.165697403861107,1.1931401085914868,0.3428175290250784,0.3197018748252792,0.1525180207722253,0.8237876691873433,-0.4642033405296057,0.3921544626783579,0.5411147888758345,0.2143802691803815,-0.1218521365688787,0.7576454073818185,0,0,1,1.0,1276.65527410892,0.0009191242988963,False,,,,True,train,27.494448,-8.829046,0.02356902356902357,0.34858206,0.8377104377104377,0.42960078,33.26062683174105
FiedC.00,cj-fiedorowicz-1,00-0031302,C.J. Fiedorowicz,TE,2014,3,65,HOU,iowa,77.0,265.0,4.76,31.5,116.0,25.0,7.1,4.26,,,,,,,,,164530.0,167433299.0,316.0,6.0,6.0,51.0,0,0,2,False,skill_pass,False,False,False,False,57.11,0,0,True,103.24001493991634,73.75,5.68,31.42098161578681,1.165697403861107,1.785931973428318,0.7536996046292553,-0.7920541943869559,-0.2607566161589643,1.4000187377872657,0.3150622441361937,0.023122977388769,0.4611968135810121,-0.4753014391645537,0.2189917415617222,1.6234841373405926,0,0,1,1.0,1017.6460159241476,0.0019206223788974,False,,,,True,train,13.628806,-4.0357676,0.10909090909090909,0.21105804,0.6080808080808081,0.21295008,25.005415071291154
AmarJa00,jace-amaro-1,00-0031042,Jace Amaro,TE,2014,2,49,NYJ,texas tech,77.0,265.0,4.74,33.0,118.0,28.0,7.42,4.3,,,,,,,,,725106.0,574091352.0,247.0,4.0,3.0,17.0,0,0,0,False,skill_pass,False,False,False,False,66.72,0,0,True,104.993521652484,75.5,5.859999999999999,31.42098161578681,1.165697403861107,1.785931973428318,0.6509790857282134,-0.3751456684323677,0.0147598084618287,1.976249806387188,1.7004232835420627,0.2691439675818265,0.6029623912288264,-0.1304605849920861,1.2415233759535302,1.6234841373405926,0,0,1,1.0,791.7343836625266,0.0003406398512769,False,,,,True,train,14.482255,-9.060939,0.02154882154882155,0.2182511,0.6242424242424243,0.22628525,22.237528509162495
ConkTy00,tyler-conklin-1,00-0034270,Tyler Conklin,TE,2018,5,157,MIN,central michigan,75.0,254.0,4.8,38.0,120.0,18.0,7.13,4.23,,,,,,,,,64235.0,95560504.0,65.0,20.0,8.0,127.0,0,0,4,False,skill_pass,False,False,False,False,16.37,0,1,True,95.69709683641976,79.0,5.68,31.744355555555558,0.3698495427957216,1.3512179392146415,0.959140642431344,1.0145494180829262,0.2902762330826218,0.0554795777207801,0.4449398415804949,-0.1613927652560198,-0.1486247140061485,0.5592211233528491,0.2189917415617222,1.7809102938596737,0,0,1,1.0,1487.670335486884,0.0010119093951895,False,,,,True,train,8.8144655,0.3705263,0.5535353535353535,0.17375046,0.402020202020202,0.13772602,36.41134789789265
SchuDa00,dalton-schultz-1,00-0034383,Dalton Schultz,TE,2018,4,137,DAL,stanford,77.0,244.0,4.75,32.0,120.0,15.0,7.0,4.4,,,,,,,,,102322.0,121222212.0,113.0,30.0,18.0,124.0,0,0,4,False,skill_pass,False,False,False,False,23.13,0,0,True,95.86175673912877,76.0,5.7,28.93101703491314,1.165697403861107,0.9560233626567542,0.7023393451787344,-0.6530846857354266,0.2902762330826218,-0.5207514908791422,-0.1178630806781384,0.8841964430644728,-0.1353124717115104,-0.0319346266570953,0.3326063676052592,0.4113099153983088,0,0,1,1.0,1184.713082230605,0.0011043568343073,False,,,,True,train,9.518325,-0.3361311,0.4047138047138047,0.17886096,0.45925925925925926,0.14872383,31.925433175055062
EtliDa00,danny-etling-1,00-0034423,Danny Etling,QB,2018,7,219,NWE,louisiana state,74.0,222.0,4.76,30.5,114.0,,7.09,4.37,14989160165.0,267162269275.0,169080021232463.0,1061116.0,7552.0,55334172.0,,1312.0,,,,,,,0,0,0,False,skill_pass,True,True,False,False,2.82,0,1,True,86.48786157230727,72.25,5.73,28.5,-0.0280743877369711,0.0865952942294017,0.7536996046292553,-1.0699932116900148,-0.5362730407797573,,0.2717697116547612,0.6996807004196783,-0.8931628144618987,-0.7708793141695259,0.5030283066705622,0.2014805294893802,1,0,0,,,,True,0.0561050787810576,632.8738773304201,140.50794491525423,False,train,5.2122555,-0.7615471,0.31851851851851853,0.1493908,0.039057239057239054,0.08144149,18.13853143173135
LeexTa00,tanner-lee-1,00-0034416,Tanner Lee,QB,2018,6,203,JAX,nebraska,76.0,218.0,4.98,32.0,115.0,,7.0,4.41,185143246.0,336276428.0,196216393143.0,121123.0,14716.0,362330.0,,2.0,,,,,,,0,0,0,False,skill_pass,True,True,False,False,5.24,0,1,True,70.88741152187403,73.5,5.705,26.532894736842103,0.7677734733284143,-0.0714825363937533,1.8836253125407445,-0.6530846857354266,-0.3985148284693608,,-0.1178630806781384,0.9457016906127356,-2.154410802345043,-0.524564418332049,0.3610100241161422,-0.7561532899484584,1,0,0,,,,True,0.5505686113687398,583.4973159135615,8.230701277521066,False,train,4.866718,-1.703021,0.2080808080808081,0.14720863,0.027609427609427608,0.076042466,13.340442906638689
