pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats,pick_value,is_early_pick,is_day_3_pick,missing_age,speed_score,burst_score,agility_score,bmi,height_in_z,weight_lbs_z,forty_yard_z,vertical_jump_z,broad_jump_z,bench_reps_z,cone_drill_z,shuttle_z,speed_score_z,burst_score_z,agility_score_z,bmi_z,yards_per_carry,rush_td_rate,reception_rate,yards_from_scrimmage,rush_yards_flag,rec_yards_flag,_split,weighted_av_pred,surplus_value,surplus_value_percentile,pro_bowl_probability,peak_value_percentile,availability_factor,sleeper_score
JoneJu01,julius-jones-1,00-0022840,Julius Jones,RB,2004,2,43,DAL,notre dame,70.0,217.0,4.47,37.5,121.0,,6.97,4.12,,,,,,28.0,4135.0,2.0,584378.0,9245961133.0,447.0,38.0,29.0,94.0,0,0,6,False,skill_run,False,True,False,False,70.51,0,0,True,108.7075322425963,79.25,5.545,31.132857142857144,-0.4967507801897647,-0.1652066429359762,-0.6382932400994475,0.9284117384596976,0.4128677908253326,,-0.4663280451228335,-0.905930110245724,0.6499070381747559,0.6571308811416973,-0.7003268278714392,0.2129878264720619,147.67857142857142,0.0714285714285714,20870.64285714286,9245965268.0,False,False,train,25.691423,-2.4311028,0.21708185053380782,0.3284004,0.8096085409252669,0.40142852,39.47202331867082
BakeEd01,edwin-baker-1,00-0029317,Edwin Baker,RB,2012,7,250,SDG,michigan st.,68.0,204.0,4.44,35.0,111.0,20.0,7.27,4.31,,,,,,85207170.0,4271201665.0,1135.0,735.0,432260.0,1.0,1.0,,6.0,0,0,0,False,skill_run,False,False,False,False,0.25,0,1,True,104.9852490043594,73.0,5.789999999999999,31.014705882352946,-1.5946829023137354,-0.9012859322110734,-0.8600038719438565,0.1559422732826228,-1.2312494932500997,-0.088953780482278,0.7373769162540549,0.2672073440022848,0.2694683330453919,-0.8199932897243671,0.6056173214178588,0.1501864545139158,50.127256485575096,1.3320475260473972e-05,8.626034640042616e-06,4271633925.0,False,False,train,7.962373,2.5534854,0.7241992882562278,0.16771883,0.3416370106761566,0.124412075,41.64332982921622
FreeDe00,devonta-freeman-1,00-0031285,Devonta Freeman,RB,2014,4,103,ATL,florida st.,68.0,206.0,4.58,31.5,118.0,,7.11,4.26,,,,,,120111173.0,5796601016.0,8814.0,151022.0,11186278.0,1.0,49.0,45.0,98.0,2,0,4,False,skill_run,False,True,False,False,37.29,0,0,True,93.63437242482406,74.75,5.6850000000000005,31.31877162629758,-1.5946829023137354,-0.7880429646302892,0.1746457433300718,-0.9255149779652818,-0.0803673943972969,,0.0954009368530503,-0.0415130386945592,-0.8906563838600969,-0.4063985218818691,0.0459269717224508,0.3118076323473793,48.26029811564658,7.338201584293911e-05,0.0012573518035661,5807787294.0,False,False,train,28.524616,16.89935,0.9893238434163701,0.36036754,0.8398576512455516,0.44569713,72.49140036593977
WillAn00,andre-williams-2,00-0031055,Andre Williams,RB,2014,4,113,NYG,boston col.,71.0,230.0,4.56,38.0,129.0,,7.27,4.06,,,,,,95124130355.0,4615175842177.0,24418.0,424.0,151134.0,0.0,7.0,6.0,41.0,0,0,0,False,skill_run,False,True,False,False,32.78,0,0,True,106.389424839956,83.5,5.664999999999999,32.0749851219996,0.0522152808722206,0.5708726463391209,0.0268386554337925,1.0829056314951124,1.7281616180856785,,0.7373769162540549,-1.2763945694819412,0.4129831604988084,1.6615753173306211,-0.0606807139338259,0.7137605596431787,48.517403785488725,2.566961706653492e-07,4.4573337849991014e-09,4615175993311.0,False,False,train,6.6702003,-4.9550657,0.09608540925266904,0.15889272,0.2775800711743772,0.10422188,14.657309783814853
JoneMa04,matt-jones-3,00-0031939,Matt Jones,RB,2015,3,95,WAS,florida,74.0,231.0,4.61,31.5,112.0,20.0,,4.2,,,,,,5279166.0,275339817.0,326.0,3511.0,102565.0,1.0,9.0,9.0,25.0,0,0,0,False,skill_run,False,True,False,False,41.12,0,0,True,102.29120013128652,71.75,,29.655405405405407,1.6991134640581766,0.6274941301295129,0.3963563751744874,-0.9255149779652818,-1.0668377648425562,-0.088953780482278,,-0.4119774979307711,-0.0058789200326738,-1.11541812389758,,-0.5723275033683298,52.15593087999128,6.175217827967523e-05,0.0006650671715949,275442382.0,False,False,train,13.479897,-6.672386,0.05516014234875445,0.20982091,0.5925266903914591,0.21062338,22.465825696008487
TaliLo00,,00-0031066,Lorenzo Taliaferro,RB,2014,4,138,BAL,coastal carolina,72.0,229.0,4.58,33.0,118.0,18.0,6.88,4.22,,,,,,1010.0,3021.0,0.0,14.0,911.0,1.0,3.0,3.0,19.0,0,0,0,False,skill_run,False,False,False,False,22.76,0,0,True,104.08869555963452,75.5,5.55,31.054591049382715,0.601181341934206,0.5142511625487288,0.1746457433300718,-0.4620332988590369,-0.0803673943972969,-0.4915866816125901,-0.8274395335358996,-0.2884893448520356,0.1778354266382069,-0.2291436213779413,-0.6736749064573724,0.1713867633346624,2.991089108910891,0.0,0.0138613861386138,3932.0,False,False,train,6.748137,-4.877129,0.09786476868327403,0.15941422,0.28113879003558717,0.10543964,14.83444380895417
LangJe00,jeremy-langford-1,00-0031569,Jeremy Langford,RB,2015,4,106,CHI,michigan st.,72.0,208.0,4.42,34.5,118.0,,7.22,4.32,,,,,,9292276.0,2314221522.0,1822.0,2811.0,15762.0,10.0,7.0,7.0,29.0,0,0,0,False,skill_run,False,True,False,False,35.91,0,0,True,108.99441712611402,76.25,5.77,28.20679012345679,0.601181341934206,-0.6747999970495051,-1.007810959840136,0.0014483802472078,-0.0803673943972969,,0.5367594226912408,0.328951420541658,0.6792283193941733,-0.0518887208740136,0.4990096357615916,-1.3423152864667072,249.04786749769377,0.0001960768276792,0.0003025093098827,2314237284.0,False,False,train,11.812639,0.18737316,0.5284697508896797,0.19633377,0.5444839857651246,0.18457249,39.64659490645781
JohnDa08,,00-0032187,David Johnson,RB,2015,3,86,ARI,northern iowa,73.0,224.0,4.5,41.5,127.0,25.0,6.82,4.27,,,,,,10242331.0,369519980.0,1120.0,210410.0,8318441276.0,1221.0,42.0,33.0,92.0,1,1,3,False,skill_run,False,False,False,False,45.64,0,0,True,109.25163846974549,84.25,5.545,29.550009382623383,1.1501474029961911,0.2311437435967683,-0.416582608255032,2.164362882743017,1.399338161270592,0.917628472343502,-1.0681805258112758,0.0202310378448084,0.7055178166300519,1.8388302178345488,-0.7003268278714392,-0.6283490371327344,36.07772293240669,0.0001093501079002,0.0205431751815089,8687961256.0,False,False,train,25.815384,5.663101,0.8523131672597865,0.3297688,0.8149466192170819,0.40336537,65.05414282989248
PeadIs00,isaiah-pead-1,00-0029626,Isaiah Pead,RB,2012,2,50,STL,cincinnati,70.0,197.0,4.39,33.0,116.0,,6.95,4.32,,,,,,30121157237.0,19480610291259.0,9612.0,2202639.0,11201190319.0,213.0,1.0,1.0,30.0,0,0,0,False,skill_run,False,True,False,False,66.09,0,0,True,106.08113087188408,74.5,5.635,28.2634693877551,-0.4967507801897647,-1.297636318743818,-1.2295215916845514,-0.4620332988590369,-0.4091908512123834,,-0.5465750425479577,0.328951420541658,0.3814737479942324,-0.4654834887165117,-0.2205922424182268,-1.312188349654335,646.7417615459194,3.1911124544022777e-07,7.312597529600685e-05,19491811481578.0,False,False,train,22.95488,-5.1676464,0.09252669039145907,0.29895982,0.7793594306049823,0.35867,32.44085295477159
WilsDa01,david-wilson-1,00-0029251,David Wilson,RB,2012,1,32,NYG,virginia tech,70.0,206.0,4.38,41.0,132.0,,7.09,4.12,,,,,,59113290.0,3346191709.0,459.0,1522.0,234129.0,41.0,5.0,5.0,21.0,0,0,0,False,skill_run,False,True,False,False,77.74,1,0,True,111.94398785752304,86.5,5.605,29.55469387755102,-0.4967507801897647,-0.7880429646302892,-1.3034251356326878,2.009868989707602,2.221396803308308,,0.0151539394279225,-0.905930110245724,0.98069137255942,2.370594919346332,-0.3805037709026278,-0.6258590703974565,56.60641979155618,7.764751378243369e-06,2.574717123678956e-05,3346425838.0,False,False,train,21.18774,-22.516766,0.0017793594306049821,0.28077653,0.7544483985765125,0.33105844,27.396842183220432
EdmoCh00,,00-0034681,Chase Edmonds,RB,2018,4,134,ARI,fordham,69.0,205.0,4.55,34.0,122.0,19.0,6.79,4.07,,,,,,13201815.0,691107042.0,301.0,3622.0,111402521.0,0.0,21.0,17.0,86.0,0,0,1,False,skill_run,False,False,False,False,24.24,0,0,True,95.66173869205704,78.0,5.43,30.269901281243435,-1.04571684125175,-0.8446644484206813,-0.0470648885143437,-0.153045512788207,0.5772795192328759,-0.2902702310474341,-1.1885510219489657,-1.214650492942568,-0.6834479184735704,0.3617060469684844,-1.3133210203949903,-0.2457022612797943,52.34939604895236,2.279989531742416e-05,0.0002743562154143,802509563.0,False,False,train,17.464363,5.839097,0.8576512455516014,0.24475549,0.693950177935943,0.27288067,58.53777705376895
MurpMa03,marcus-murphy-1,00-0031959,Marcus Murphy,RB,2015,7,230,NOR,missouri,69.0,198.0,4.61,29.0,109.0,11.0,,4.4,,,,,,224692177.0,181251601924.0,2194.0,291128.0,52279212.0,11.0,2.0,1.0,28.0,0,0,0,False,skill_run,False,True,False,False,1.59,0,1,True,87.67817154110274,69.0,,29.236294896030245,-1.04571684125175,-1.241014834953426,0.3963563751744874,-1.6979844431423563,-1.5600729500651858,-1.9008018355686824,,0.8229040328566108,-1.4994142904095749,-1.7653527590786484,,-0.7950988464629003,806.6662771441304,9.764469904085712e-06,0.0012956748378471,181303881136.0,False,False,train,8.876195,3.4673076,0.791814946619217,0.17419398,0.40569395017793597,0.13869055,46.04416735761955
WillJa06,jamaal-williams-1,00-0033948,Jamaal Williams,RB,2017,4,134,GNB,byu,72.0,212.0,4.59,30.0,123.0,,7.25,4.53,,,,,,166217109234.0,77512335181375.0,127412.0,271887.0,3151254780.0,1000.0,33.0,19.0,117.0,0,0,3,False,skill_run,False,True,False,False,24.24,0,0,True,95.5245750672744,76.5,5.890000000000001,28.749228395061728,0.601181341934206,-0.4483140618879367,0.2485492872782081,-1.3889966570715266,0.741691247640419,,0.6571299188289307,1.6255770278684076,-0.6974668279609286,0.0071962459606289,1.1386557496992142,-1.0539910865045423,466.3318688345936,7.665396215056882e-07,1.6357341386393515e-06,77515486436155.0,False,False,train,18.323328,6.698062,0.8861209964412812,0.2527812,0.708185053380783,0.286302,60.39020532655971
JameMi00,mike-james-1,00-0030391,Mike James,RB,2013,6,189,TAM,miami,70.0,223.0,4.53,35.0,115.0,28.0,,4.62,,,,,,157072147.0,46398275621.0,1376.0,1513930.0,1055680344.0,113.0,2.0,2.0,23.0,0,0,0,False,skill_run,False,True,False,False,7.98,0,1,True,105.91123949028491,75.0,,31.993673469387755,-0.4967507801897647,0.1745222598063762,-0.1948719764106164,0.1559422732826228,-0.5736025796199266,1.52157782403897,,2.1812737167227283,0.3641098739708169,-0.3473135550472265,,0.6705406793099796,295.39467376733575,8.760305542904433e-06,0.0096384370425649,47453955965.0,False,False,train,5.9186893,-0.64125633,0.39501779359430605,0.15393503,0.23843416370106763,0.09247952,25.497686048021734
PollTo00,tony-pollard-1,00-0035261,Tony Pollard,RB,2019,4,128,DAL,memphis,72.0,210.0,4.52,35.0,121.0,13.0,,,,,,,,313079.0,159230553.0,126.0,293638.0,298536444.0,243.0,45.0,34.0,112.0,1,0,2,False,skill_run,False,True,False,False,26.55,0,0,True,100.62260375989774,78.0,,28.47800925925926,0.601181341934206,-0.5615570294687209,-0.2687755203587593,0.1559422732826228,0.4128677908253326,-1.4981689344383702,,,-0.1764190434692188,0.3617060469684844,,-1.1981531864856247,508.59544396142826,0.0004024543326125,0.9379038517434896,457766997.0,False,False,train,13.53212,1.9068537,0.6743772241992882,0.21025416,0.597864768683274,0.21143937,47.36625531283987
HillJu00,justice-hill-1,00-0034975,Justice Hill,RB,2019,4,113,BAL,oklahoma st.,70.0,198.0,4.4,40.0,130.0,21.0,,,,,,,,206268158.0,11421467930.0,6159.0,53113.0,4619068.0,10.0,17.0,17.0,84.0,0,0,0,False,skill_run,False,True,False,False,32.78,0,0,True,105.65364387678434,85.0,,28.40693877551021,-0.4967507801897647,-1.241014834953426,-1.1556180477364084,1.7008812036367722,1.8925733464932213,0.1123626700828779,,,0.3377821242067811,2.0160851183384767,,-1.235929540848014,55.3719393276397,2.9859189414975044e-05,0.0002574949062181,11426086998.0,False,False,train,15.509367,3.884101,0.8096085409252669,0.22713995,0.6512455516014235,0.24233386,54.79872877460994
HarrDa06,damien-harris-1,00-0035657,Damien Harris,RB,2019,3,87,NWE,alabama,70.0,216.0,4.57,37.0,121.0,16.0,,,,,,,,46145135150.0,15710401000876.0,12119.0,4141222.0,139991204.0,200.0,16.0,15.0,44.0,0,0,3,False,skill_run,False,True,False,False,45.13,0,0,True,99.04189620545364,79.0,,30.98938775510204,-0.4967507801897647,-0.2218281267263683,0.1007421993819355,0.7739178454242827,0.4128677908253326,-0.8942195827429021,,,-0.3379764255145905,0.5980459143070548,,0.136729017665741,340.45627886466383,2.626279013075986e-07,8.974341469666278e-05,15710540992080.0,False,False,train,18.114178,-2.038105,0.2508896797153025,0.25081113,0.702846975088968,0.28303403,34.76942996802703
ScarBo01,bo-scarbrough-1,00-0034432,Bo Scarbrough,RB,2018,7,236,DAL,alabama,73.0,228.0,4.52,40.0,129.0,14.0,,4.34,,,,,,18125124.0,104812596.0,1118.0,417.0,22109.0,0.0,2.0,,7.0,0,0,0,False,skill_run,False,True,False,False,1.06,0,1,True,109.24739836788898,84.5,,30.0776881215988,1.1501474029961911,0.4576296787583367,-0.2687755203587593,1.7008812036367722,1.7281616180856785,-1.2968524838732145,,0.4524395736203935,0.7050844538909321,1.8979151846691915,,-0.3478700255726165,5.7827243554306165,6.168233662842804e-05,2.3006739153894893e-05,104834705.0,False,False,train,8.176047,2.76716,0.7455516014234875,0.16921546,0.3594306049822064,0.12775074,42.95000017047247
WaltMa00,mark-walton-1,00-0034679,Mark Walton,RB,2018,4,112,CIN,miami,70.0,202.0,4.6,31.5,118.0,18.0,,,,,,,,12920956.0,4501117428.0,9143.0,22277.0,29324091.0,110.0,3.0,1.0,21.0,0,0,0,False,skill_run,False,True,False,False,33.22,0,0,True,90.22980907015058,74.75,,28.98081632653061,-0.4967507801897647,-1.0145288997918576,0.3224528312263445,-0.9255149779652818,-0.0803673943972969,-0.4915866816125901,,,-1.2386222938364584,-0.4063985218818691,,-0.930894305622736,348.3579255281111,0.0007076101799278,0.0017240984335833,4530441519.0,False,False,train,12.32732,0.702054,0.5782918149466192,0.20042598,0.5569395017793595,0.19261438,42.13126996286823
HillJe01,jeremy-hill-2,00-0031301,Jeremy Hill,RB,2014,2,55,CIN,louisiana state,73.0,233.0,4.56,29.0,113.0,20.0,,,,,,,,142203.0,7551401.0,1216.0,818.0,73181.0,0.0,21.0,21.0,55.0,0,0,3,False,skill_run,False,True,False,False,63.03,0,0,True,107.77711299004238,71.0,,30.73728654531807,1.1501474029961911,0.7407370977102972,0.0268386554337925,-1.6979844431423563,-0.9024260364350132,-0.088953780482278,,,0.5548128518879804,-1.292673024401508,,0.0027287388775298,53.10296547892801,0.0085511557421432,0.0057523399646983,7624582.0,False,False,train,23.527353,-4.595173,0.10854092526690391,0.30499315,0.7882562277580071,0.3676149,33.558922296794286
HydeCa00,carlos-hyde-1,00-0031045,Carlos Hyde,RB,2014,2,57,SFO,ohio st.,72.0,230.0,4.62,34.5,114.0,19.0,,,,,,,,24106185208.0,1415669701521.0,61615.0,10816.0,7351147.0,13.0,32.0,18.0,102.0,0,0,4,False,skill_run,False,True,False,False,61.82,0,0,True,100.96943578933562,74.25,,31.19020061728395,0.601181341934206,0.5708726463391209,0.4702599191226237,0.0014483802472078,-0.7380143080274698,-0.2902702310474341,,,-0.1409708199645417,-0.5245684555511543,,0.2434678133252036,58.72640939683765,2.5559830171532963e-06,4.486815274451035e-07,1415677052668.0,False,False,train,22.124218,-5.998308,0.06761565836298933,0.2903285,0.7669039145907474,0.3456909,30.76309317292056
ThomDe05,deanthony-thomas-1,00-0031060,De'Anthony Thomas,RB,2014,4,124,KAN,oregon,69.0,174.0,4.39,32.0,124.0,8.0,,,,,,,,559296.0,595701594.0,7118.0,464522.0,605445246.0,951.0,7.0,7.0,69.0,0,0,0,False,skill_run,False,True,False,False,28.15,0,0,True,93.69602422186716,78.0,,25.692501575299307,-1.04571684125175,-2.599930445922836,-1.2295215916845514,-0.7710210849298669,0.9061029760479624,-2.5047511872641506,,,-0.8843552164489146,0.3617060469684844,,-2.678744281376406,1065.0918190010298,0.0127267135827897,0.8305476885227143,1201146840.0,False,False,train,10.062289,-1.5629768,0.2900355871886121,0.1828905,0.47686832740213525,0.15722327,27.94106543992126
McKnJo00,joe-mcknight-1,00-0027712,Joe McKnight,RB,2010,4,112,NYJ,southern california,71.0,198.0,4.4,36.5,120.0,18.0,,,,,,,,9489164.0,5406591014.0,328.0,232122.0,203193146.0,110.0,7.0,6.0,41.0,0,0,0,False,skill_run,False,True,False,False,33.22,0,0,True,105.65364387678434,78.25,,27.61237849633009,0.0522152808722206,-1.241014834953426,-1.1556180477364084,0.6194239523888677,0.2484560624177894,-0.4915866816125901,,,0.3377821242067811,0.420791013803127,,-1.6582650743244742,569.7647352285196,3.4565742566995366e-05,0.0244617966345612,5609784160.0,False,False,train,9.086494,-2.5387716,0.20462633451957296,0.17571178,0.41637010676156583,0.14197648,22.866220869574683
DayeMa00,matt-dayes-1,00-0033596,Matthew Dayes,RB,2017,7,252,CLE,north carolina st.,69.0,205.0,4.47,28.0,109.0,18.0,,,,,,,,63104134249.0,2525738651166.0,481210.0,10322432.0,173321172267.0,1500.0,0.0,0.0,23.0,0,0,0,False,skill_run,False,True,False,False,0.18,0,1,True,102.6960558052177,68.5,,30.269901281243435,-1.04571684125175,-0.8446644484206813,-0.6382932400994475,-2.0069722292131864,-1.5600729500651858,-0.4915866816125901,,,0.03549965287453,-1.8835226927479336,,-0.2457022612797943,40.02493150765356,7.625649344957548e-06,0.0001635777453069,2699059823433.0,False,False,train,5.999795,0.5909076,0.5604982206405694,0.15446392,0.24199288256227758,0.093746796,32.224000853973564
PennRa00,rashaad-penny-1,00-0034750,Rashaad Penny,RB,2018,1,27,SEA,san diego st.,71.0,220.0,4.46,32.5,120.0,13.0,,,,,,,,261135289.0,2236810052248.0,41123.0,81519.0,120224135.0,132.0,13.0,13.0,45.0,0,0,0,False,skill_run,False,True,False,False,81.14,1,0,True,111.20216474658048,76.25,,30.68042055147788,0.0522152808722206,0.0046578084351999,-0.7121967840475839,-0.6165271918944519,0.2484560624177894,-1.4981689344383702,,,0.9048727940958156,-0.0518887208740136,,-0.0274974509717137,8565.713430818612,0.0001574777585881,0.0003121715196447,2236930276383.0,False,False,train,31.221,-12.483505,0.023131672597864767,0.39199117,0.8754448398576512,0.48782817,36.03055081916874
LogaT.00,tj-logan-1,00-0033789,T.J. Logan,RB,2017,5,179,ARI,north carolina,69.0,196.0,4.37,33.5,121.0,17.0,,,,,,,,9311966120.0,533582400650.0,4357.0,10261129.0,124144151244.0,13.0,0.0,0.0,22.0,0,0,0,False,skill_run,False,True,False,False,10.28,0,1,True,107.48808340197904,77.25,,28.94097878596933,-1.04571684125175,-1.3542578025342102,-1.3773286795808242,-0.307539405823622,0.4128677908253326,-0.6929031321777461,,,0.5252723695578463,0.1844511464645566,,-0.952069299372358,57.300724011869576,4.6789259581197873e-07,0.0011019293742877,657726551894.0,False,False,train,5.7021456,-2.5011072,0.2099644128113879,0.15253018,0.19750889679715303,0.089096025,17.18127850960158
McNiJe00,jeremy-mcnichols-1,00-0033955,Jeremy McNichols,RB,2017,5,162,TAM,boise st.,69.0,214.0,4.49,35.5,121.0,,6.93,4.28,,,,,,17240314.0,15913371709.0,12023.0,155137.0,155460474.0,164.0,9.0,,71.0,0,0,0,False,skill_run,False,True,False,False,14.86,0,1,True,105.30728231682409,78.25,5.605,31.598823776517538,-1.04571684125175,-0.3350710943071525,-0.4904861522031683,0.3104361663180378,0.4128677908253326,,-0.6268220399730855,0.0819751143841816,0.3023819853822338,0.420791013803127,-0.3805037709026278,0.4606647768127713,923.0325914597612,0.0006973770895356,0.0089985019994415,16068832183.0,False,False,train,8.937006,0.7337532,0.5818505338078291,0.17463182,0.4110320284697509,0.13964072,37.78011290177544
GanaTe00,terrance-ganaway-1,00-0029427,Terrance Ganaway,RB,2012,6,202,NYJ,baylor,71.0,239.0,4.61,37.5,119.0,,7.15,4.25,,,,,,6846250.0,2002951547.0,5221.0,246.0,374452.0,1.0,0.0,,3.0,0,0,0,False,skill_run,False,True,False,False,5.42,0,1,True,105.83375251678564,78.25,5.7,33.33009323546915,0.0522152808722206,1.0804660004526496,0.3963563751744874,0.9284117384596976,0.0840443340102462,,0.2558949317033024,-0.1032571152339269,0.3561902606647574,0.420791013803127,0.1258827359646513,1.3808927691965798,292.5618472886617,0.0007626072667518,3.593207960562352e-05,2003325999.0,False,False,train,3.0760686,-3.483877,0.1494661921708185,0.1363201,0.010676156583629894,0.048063572,9.879844253120474
MasoTr00,tre-mason-1,00-0031391,Tre Mason,RB,2014,3,75,STL,auburn,68.0,207.0,4.5,38.5,126.0,,,4.15,,,,,,28171317.0,16110021816.0,1823.0,712.0,86163.0,1.0,8.0,8.0,25.0,0,0,1,False,skill_run,False,True,False,False,51.49,0,0,True,100.960219478738,82.25,,31.470804498269896,-1.5946829023137354,-0.7314214808398971,-0.416582608255032,1.2373995245305274,1.2349264328630487,,,-0.7206978806276152,-0.1419127797901165,1.3661504831574085,,0.39261822126411,571.8590229913639,6.471120963212334e-05,2.5273933767455742e-05,16110107979.0,False,False,train,14.6703415,-5.481941,0.07473309608540925,0.21985988,0.6209964412811388,0.22922409,24.39093242150821
MackMa00,marlon-mack-1,00-0033951,Marlon Mack,RB,2017,4,143,IND,south florida,71.0,213.0,4.5,35.5,125.0,15.0,,,,,,,,202210174.0,104113811187.0,9815.0,211628.0,160111227.0,10.0,20.0,19.0,55.0,0,0,2,False,skill_run,False,True,False,False,20.98,0,0,True,103.88660265203475,80.25,,29.70422535211268,0.0522152808722206,-0.3916925780975446,-0.416582608255032,0.3104361663180378,1.0705147044555057,-1.0955360333080582,,,0.15718037188759,0.8934707484802676,,-0.5463780584021374,514.8791929084637,4.853860617319878e-05,0.0010465744418972,104273922414.0,False,False,train,11.501959,-0.12330723,0.44483985765124556,0.19389424,0.5249110320284698,0.1797181,35.76406220444793
ConnJa00,james-conner-1,00-0033553,James Conner,RB,2017,3,105,PIT,pittsburgh,73.0,233.0,4.65,29.0,113.0,20.0,,,,,,,,1462988216.0,7991765771092.0,826216.0,35121.0,33707302.0,4.0,49.0,17.0,110.0,2,0,6,False,skill_run,False,True,False,False,36.37,0,0,True,99.67221396811696,71.0,,30.73728654531807,1.1501474029961911,0.7407370977102972,0.6919705509670393,-1.6979844431423563,-0.9024260364350132,-0.088953780482278,,,-0.2735543334544333,-1.292673024401508,,0.0027287388775298,5462.631676516525,0.0005647454921126,2.4006345106473502e-05,7991799478394.0,False,False,train,25.218248,5.0659657,0.8416370106761566,0.3232037,0.806049822064057,0.39403513,64.13125403517083
WhitJo01,johnny-white-1,00-0028071,Johnny White,RB,2011,5,133,BUF,north carolina,70.0,209.0,4.5,32.5,117.0,,7.07,4.31,,,,,,95219130.0,3990143720.0,17.0,151724.0,,10.0,0.0,0.0,19.0,0,0,0,False,skill_run,False,True,False,False,24.62,0,1,True,101.93568053650358,74.75,5.69,29.98510204081633,-0.4967507801897647,-0.618178513259113,-0.416582608255032,-0.6165271918944519,-0.2447791228048401,,-0.0650930579972016,0.2672073440022848,-0.0422150625642143,-0.4063985218818691,0.0725788931365129,-0.3970826439784976,41.90485378305809,1.785355526772824e-07,0.0015934193055534,3990143720.0,False,True,train,6.5284796,-1.6747732,0.27580071174377224,0.15794799,0.27580071174377224,0.10200749,21.74715228126885
CollAl00,alex-collins-1,00-0032426,Alex Collins,RB,2016,5,171,SEA,arkansas,70.0,217.0,4.59,28.5,113.0,18.0,,,,,,,,190204271.0,102611001577.0,41220.0,11313.0,63995.0,0.0,17.0,5.0,50.0,0,0,2,False,skill_run,False,True,False,False,12.33,0,1,True,97.7775131584837,70.75,,31.132857142857144,-0.4967507801897647,-0.1652066429359762,0.2485492872782081,-1.8524783361777717,-0.9024260364350132,-0.4915866816125901,,,-0.4672036278498425,-1.3517579912361504,,0.2129878264720619,539.4779046628244,0.0002167143765136,5.947815966761336e-05,102611065572.0,False,False,train,8.536476,0.33322334,0.5427046263345195,0.17176405,0.3879003558718861,0.13338244,35.56912199391907
PerkPa00,paul-perkins-1,00-0032417,Paul Perkins,RB,2016,5,149,NYG,ucla,70.0,208.0,4.54,32.0,124.0,19.0,,,,,,,,134250237.0,57315721343.0,6914.0,242630.0,296201242.0,21.0,5.0,5.0,29.0,0,0,0,False,skill_run,False,True,False,False,18.93,0,1,True,97.91966504291771,78.0,,29.841632653061225,-0.4967507801897647,-0.6747999970495051,-0.12096843246248,-0.7710210849298669,0.9061029760479624,-0.2902702310474341,,,-0.4526748896038537,0.3617060469684844,,-0.4733414527848165,426.93199374389184,5.150084018101212e-05,0.0018072966232454,57611922585.0,False,False,train,10.616869,2.4136162,0.7188612099644128,0.18707083,0.49466192170818507,0.16588858,45.706875019862565
ErviTy00,tyler-ervin-1,00-0032404,Tyler Ervin,RB,2016,4,119,HOU,san jose st.,70.0,192.0,4.41,39.0,130.0,17.0,,,,,,,,29452158294.0,10720528881601.0,110413.0,3102945.0,17126306334.0,112.0,2.0,0.0,43.0,0,0,0,False,skill_run,False,True,False,False,30.21,0,0,True,101.52590430430304,84.5,,27.54612244897959,-0.4967507801897647,-1.5807437376957785,-1.081714503788272,1.3918934175659423,1.8925733464932213,-0.6929031321777461,,,-0.0840965447603406,1.8979151846691915,,-1.6934823936859336,363.9980735736093,3.74889333738551e-06,0.00010535543674,10737655187935.0,False,False,train,9.797587,-1.8276787,0.2669039145907473,0.18092091,0.4626334519572954,0.1530873,26.60899010894562
RobiJo02,josh-robinson-2,00-0031611,Josh Robinson,RB,2015,6,205,IND,mississippi st.,68.0,217.0,4.7,32.0,113.0,21.0,,,,,,,,5578190.0,3354591203.0,1311.0,31228.0,8115370.0,1.0,0.0,0.0,5.0,0,0,0,False,skill_run,False,True,False,False,4.9,0,1,True,88.94024015094429,72.5,,32.99113321799308,-1.5946829023137354,-0.1652066429359762,1.0614882707077276,-0.7710210849298669,-0.9024260364350132,0.1123626700828779,,,-1.370423636828909,-0.9381632233936524,,1.200724110431427,601.3762892622876,0.0002350224714468,0.0055982316844711,3362706573.0,False,False,train,7.4091864,0.8492408,0.5907473309608541,0.1638933,0.3113879003558719,0.11576854,35.45088815386821
