pfr_id,cfb_id,gsis_id,player_name,position,draft_year,draft_round,draft_pick,draft_team,college,height_in,weight_lbs,forty_yard,vertical_jump,broad_jump,bench_reps,cone_drill,shuttle,col_pass_completions,col_pass_attempts,col_pass_yards,col_pass_tds,col_pass_ints,col_rush_attempts,col_rush_yards,col_rush_tds,col_receptions,col_rec_yards,col_rec_tds,weighted_av,draft_team_av,nfl_games,pro_bowls,all_pro,seasons_started,hof,position_group,missing_outcome,missing_combine,missing_height_weight,missing_college_stats,pick_value,is_early_pick,is_day_3_pick,missing_age,speed_score,burst_score,agility_score,bmi,height_in_z,weight_lbs_z,forty_yard_z,vertical_jump_z,broad_jump_z,bench_reps_z,cone_drill_z,shuttle_z,speed_score_z,burst_score_z,agility_score_z,bmi_z,yards_per_carry,rush_td_rate,reception_rate,yards_from_scrimmage,rush_yards_flag,rec_yards_flag
BrouNe00,,00-0023654,Nehemiah Broughton,RB,2005,7,222,WAS,the citadel,71.0,250.0,4.59,30.0,108.0,25.0,7.54,4.28,,,,,,,,,,,,0.0,0.0,6.0,0,0,0,False,skill_run,False,False,False,True,2.45,0,1,True,112.64690456046509,69.0,5.91,34.86411426304305,0.05221528087222063,1.7033023221469628,0.24854928727821474,-1.3889966570715264,-1.724484678472729,0.9176284723435021,1.8207113814932532,0.08197511438418166,1.052533492883326,-1.765352759078648,1.245263435355491,2.1962765808729676,,,,,True,True
VitaDa00,dan-vitale-1,00-0032794,Danny Vitale,RB,2016,6,197,TAM,northwestern,73.0,239.0,4.6,38.5,123.0,30.0,7.12,4.12,,,,,,,,,,,,1.0,,44.0,0,0,1,False,skill_run,False,False,False,True,6.35,0,1,True,106.7570513255742,80.75,5.62,31.528804653781197,1.1501474029961913,1.0804660004526496,0.32245283122635104,1.2373995245305274,0.741691247640419,1.9242107251692824,0.13552443556560892,-0.9059301102457239,0.4505566967421421,1.0116406821495525,-0.30054800666041787,0.42344725621771045,,,,,True,True
GreeWi01,william-green-1,00-0021150,William Green,RB,2002,1,16,CLE,boston col.,72.0,221.0,4.6,42.0,121.0,27.0,,,,,,,,,,,,,,14.0,14.0,46.0,0,0,3,False,skill_run,False,True,False,True,88.88,1,0,True,98.71677130942217,81.5,,29.96971450617284,0.601181341934206,0.061279292225592086,0.32245283122635104,2.318856775778432,0.41286779082533265,1.3202613734738142,,,-0.37120605543123075,1.1888955826534802,,-0.4052616365896656,,,,,True,True
SmitIt00,ito-smith-1,00-0034378,Ito Smith,RB,2018,4,126,ATL,southern miss,,,,,,,,,,,,,,820.0,4536.0,42.0,140.0,1446.0,7.0,6.0,6.0,36.0,0,0,0,False,skill_run,False,True,True,False,27.34,0,0,True,,,,,,,,,,,,,,,,,5.53170731707317,0.05121951219512195,0.17073170731707318,5982.0,False,False
JohnTy02,ty-johnson-1,00-0035537,Ty Johnson,RB,2019,6,186,DET,maryland,,,,,,,,,,,,,,348.0,2635.0,17.0,29.0,318.0,2.0,18.0,2.0,106.0,0,0,0,False,skill_run,False,True,True,False,8.64,0,1,True,,,,,,,,,,,,,,,,,7.57183908045977,0.04885057471264368,0.08333333333333333,2953.0,False,False
WattDe00,derek-watt-1,00-0032897,Derek Watt,RB,2016,6,198,SDG,wisconsin,,,,,,,,,,,,,,13.0,60.0,0.0,30.0,309.0,1.0,1.0,1.0,110.0,0,0,0,False,skill_run,False,True,True,False,6.15,0,1,True,,,,,,,,,,,,,,,,,4.615384615384615,0.0,2.3076923076923075,369.0,False,False
ProsJa00,jay-prosch-1,00-0031085,Jay Prosch,RB,2014,6,211,HOU,auburn,,,,,,,,,,,,,,14.0,47.0,2.0,11.0,115.0,1.0,0.0,0.0,63.0,0,0,2,False,skill_run,False,True,True,False,3.94,0,1,True,,,,,,,,,,,,,,,,,3.357142857142857,0.14285714285714285,0.7857142857142857,162.0,False,False
WashDw00,dwayne-washington-1,00-0032450,Dwayne Washington,RB,2016,7,236,DET,washington,,,,,,,,,,,,,,226.0,1311.0,17.0,41.0,411.0,4.0,4.0,2.0,96.0,0,0,0,False,skill_run,False,True,True,False,1.06,0,1,True,,,,,,,,,,,,,,,,,5.800884955752212,0.0752212389380531,0.18141592920353983,1722.0,False,False
MillTr00,trey-millard-1,00-0031271,Trey Millard,RB,2014,7,245,SFO,oklahoma,74.0,247.0,4.64,,,,,,,,,,,98.0,538.0,6.0,70.0,677.0,7.0,,,,0,0,0,False,skill_run,True,True,False,False,0.47,0,1,True,106.57492279412287,,,31.70945945945946,1.6991134640581766,1.5334378707757863,0.6180670070189029,,,,,,0.43194211578798714,,,0.5194713663204007,5.489795918367347,0.061224489795918366,0.7142857142857143,1215.0,False,False
JackDa01,darius-jackson-1,00-0033049,Darius Jackson,RB,2016,6,216,DAL,eastern michigan,,,,,,,,,,,,,,304.0,1513.0,16.0,39.0,353.0,4.0,0.0,0.0,4.0,0,0,0,False,skill_run,False,True,True,False,3.22,0,1,True,,,,,,,,,,,,,,,,,4.9769736842105265,0.05263157894736842,0.12828947368421054,1866.0,False,False
JohnJe00,jeremi-johnson-1,00-0022141,Jeremi Johnson,RB,2003,4,118,CIN,western kentucky,71.0,260.0,4.9,29.0,103.0,20.0,,,,,,,,,,,,,,4.0,4.0,96.0,0,0,4,False,skill_run,False,True,False,True,30.63,0,0,True,90.20259328986374,66.0,,36.258678833564765,0.05221528087222063,2.2695171600508837,2.539559149670494,-1.6979844431423563,-2.546543320510445,-0.08895378048227805,,,-1.241403902743876,-2.4743723610943587,,2.9375345914878563,,,,,True,True
TaylCh01,chester-taylor-1,00-0021314,Chester Taylor,RB,2002,6,207,BAL,toledo,71.0,213.0,4.58,33.0,114.0,22.0,,,,,,,,,,,,,,41.0,12.0,151.0,0,0,1,False,skill_run,False,True,False,True,4.57,0,1,True,96.81612294411421,73.5,,29.704225352112676,0.05221528087222063,-0.3916925780975446,0.1746457433300784,-0.4620332988590369,-0.7380143080274698,0.313679120648034,,,-0.5654632241432213,-0.7018233560550818,,-0.5463780584021336,,,,,True,True
MinoTr00,travis-minor-1,00-0020448,Travis Minor,RB,2001,3,85,MIA,florida st.,70.0,197.0,4.44,32.0,115.0,9.0,,,,,,,,,,,,,,10.0,10.0,118.0,0,0,0,False,skill_run,False,True,False,True,46.16,0,0,True,101.38281398950393,73.5,,28.2634693877551,-0.49675078018976476,-1.297636318743818,-0.86000387194385,-0.7710210849298668,-0.5736025796199266,-2.3034347366989945,,,-0.09872119597428658,-0.7018233560550818,,-1.3121883496543312,,,,,True,True
StepTr01,travis-stephens-1,00-0021386,Travis Stephens,RB,2002,4,119,TAM,tennessee,68.0,194.0,4.6,32.0,121.0,15.0,,,,,,,,,,,,,,0.0,0.0,1.0,0,0,0,False,skill_run,False,True,False,True,30.21,0,0,True,86.65635128519412,76.5,,29.494377162629757,-1.5946829023137354,-1.4675007701149942,0.32245283122635104,-0.7710210849298668,0.41286779082533265,-1.0955360333080582,,,-1.6038501836912915,0.0071962459606289405,,-0.6579194346533974,,,,,True,True
WilsBr01,brandon-wilson-3,00-0033791,Brandon Wilson,RB,2017,6,207,CIN,houston,,,,,,,,,,,,,,41.0,194.0,2.0,11.0,101.0,0.0,6.0,6.0,60.0,0,0,0,False,skill_run,False,True,True,False,4.57,0,1,True,,,,,,,,,,,,,,,,,4.7317073170731705,0.04878048780487805,0.2682926829268293,295.0,False,False
LaynGe00,george-layne-1,00-0020479,George Layne,RB,2001,4,108,KAN,texas christian,71.0,242.0,4.59,32.0,115.0,,7.08,4.19,,,,,,,,,,,,0.0,,11.0,0,0,0,False,skill_run,False,True,False,True,35.0,0,0,True,109.04220361453021,73.5,5.635,33.74846260662567,0.05221528087222063,1.2503304518238259,0.24854928727821474,-0.7710210849298668,-0.5736025796199266,,-0.024969559284643093,-0.47372157447013885,0.6841123727055884,-0.7018233560550818,-0.2205922424182174,1.6032701723810543,,,,,True,True
NedxLa00,larry-ned-1,00-0021305,Larry Ned,RB,2002,6,197,OAK,san diego st.,71.0,219.0,4.62,34.5,120.0,15.0,7.12,,,,,,,,,,,,,0.0,,19.0,0,0,0,False,skill_run,False,True,False,True,6.35,0,1,True,96.14046277332392,77.25,,30.54096409442571,0.05221528087222063,-0.05196367535519209,0.4702599191226303,0.001448380247207893,0.24845606241778945,-1.0955360333080582,0.13552443556560892,,-0.6345195704852845,0.18445114646455663,,-0.1016232520331977,,,,,True,True
LoveBr00,bryce-love-1,00-0035256,Bryce Love,RB,2019,4,112,WAS,stanford,69.0,200.0,,,,18.0,,,,,,,,569.0,3859.0,30.0,49.0,465.0,2.0,,,,0,0,0,False,skill_run,True,True,False,False,33.22,0,0,True,,,,29.531611006091158,-1.0457168412517501,-1.1277718673726418,,,,-0.4915866816125901,,,,,,-0.6381283935534369,6.78207381370826,0.05272407732864675,0.08611599297012303,4324.0,False,False
RipkAa00,aaron-ripkowski-1,00-0031612,Aaron Ripkowski,RB,2015,6,206,GNB,oklahoma,,,,,,,,,,,,,,6.0,13.0,3.0,8.0,41.0,2.0,2.0,2.0,47.0,0,0,0,False,skill_run,False,True,True,False,4.73,0,1,True,,,,,,,,,,,,,,,,,2.1666666666666665,0.5,1.3333333333333333,54.0,False,False
MoreFr00,frank-moreau-1,00-0019471,Frank Moreau,RB,2000,4,115,KAN,louisville,73.0,231.0,4.57,36.0,117.0,23.0,,,,,,,,,,,,,,1.0,1.0,14.0,0,0,0,False,skill_run,False,True,False,True,31.91,0,0,True,105.91980566416568,76.5,,30.473447175830362,1.1501474029961913,0.6274941301295129,0.10074219938194207,0.46493005935345266,-0.24477912280484018,0.5149955712131901,,,0.36498538609349196,0.0071962459606289405,,-0.13751076690252526,,,,,True,True
MorrMa00,maurice-morris-1,00-0021182,Maurice Morris,RB,2002,2,54,SEA,oregon,71.0,208.0,4.53,38.5,119.0,23.0,,,,,,,,,,,,,,27.0,18.0,145.0,0,0,1,False,skill_run,False,True,False,True,63.63,0,0,True,98.78716508510881,78.75,,29.006943066851814,0.05221528087222063,-0.6747999970495051,-0.19487197641060985,1.2373995245305274,0.08404433401024623,0.5149955712131901,,,-0.36401140764186024,0.5389609474724121,,-0.9170070637095799,,,,,True,True
MortCh00,chad-morton-1,00-0019590,Chad Morton,RB,2000,5,166,NOR,southern california,68.0,182.0,4.5,36.0,121.0,18.0,,,,,,,,,,,,,,10.0,3.0,93.0,0,0,0,False,skill_run,False,True,False,True,13.71,0,1,True,88.7669562566682,78.5,,27.669982698961938,-1.5946829023137354,-2.1469585755996996,-0.4165826082550254,0.46493005935345266,0.41286779082533265,-0.4915866816125901,,,-1.3881342451138925,0.4798759806377695,,-1.627646501654176,,,,,True,True
GreeMi00,mike-green-4,00-0019576,Mike Green,RB,2000,7,213,TEN,houston,72.0,189.0,4.53,38.5,118.0,,,4.2,,,,,,,,,,,,2.0,2.0,32.0,0,0,0,False,skill_run,False,True,False,True,3.64,0,1,True,89.76333750521907,78.25,,25.630208333333332,0.601181341934206,-1.7506081890669547,-0.19487197641060985,1.2373995245305274,-0.08036739439729697,,,-0.4119774979307711,-1.2862983643512507,0.4207910138031269,,-2.7118552362869925,,,,,True,True
MaysDe00,devante-mays-1,00-0033304,Devante Mays,RB,2017,7,238,GNB,utah st.,,,,,,,,,,,,,,202.0,1225.0,12.0,2.0,17.0,0.0,0.0,0.0,8.0,0,0,0,False,skill_run,False,True,True,False,0.91,0,1,True,,,,,,,,,,,,,,,,,6.064356435643564,0.0594059405940594,0.009900990099009901,1242.0,False,False
WestBr00,,00-0021216,Brian Westbrook,RB,2002,3,91,PHI,villanova,68.0,200.0,4.57,37.0,118.0,26.0,7.09,,,,,,,,,,,,,69.0,68.0,121.0,2,1,7,False,skill_run,False,True,False,True,43.1,0,0,True,91.70545944949409,77.5,,30.406574394463668,-1.5946829023137354,-1.1277718673726418,0.10074219938194207,0.7739178454242825,-0.08036739439729697,1.118944922908658,0.015153939427919016,,-1.0878023578965468,0.2435361132991992,,-0.17305590115300717,,,,,True,True
KarnMi00,mike-karney-1,00-0022796,Mike Karney,RB,2004,5,156,NOR,arizona st.,71.0,254.0,5.02,30.0,103.0,25.0,,,,,,,,,,,,,,2.0,2.0,101.0,0,0,7,False,skill_run,False,True,False,True,16.68,0,1,True,79.99242148523571,66.5,,35.421940091251734,0.05221528087222063,1.929788257308531,3.4264016770481427,-1.3889966570715264,-2.546543320510445,0.9176284723435021,,,-2.284942046375547,-2.3562024274250737,,2.492779785118922,,,,,True,True
MurrLa00,latavius-murray-1,00-0030513,Latavius Murray,RB,2013,6,181,OAK,central florida,,,,,,,,,,,,,,453.0,2424.0,37.0,50.0,524.0,6.0,44.0,17.0,151.0,1,0,3,False,skill_run,False,True,True,False,9.8,0,1,True,,,,,,,,,,,,,,,,,5.3509933774834435,0.08167770419426049,0.11037527593818984,2948.0,False,False
LattMa00,marcus-lattimore-1,00-0030497,Marcus Lattimore,RB,2013,4,131,SFO,south carolina,71.0,221.0,4.65,,,,,,,,,,,555.0,2677.0,38.0,74.0,767.0,3.0,,,,0,0,0,False,skill_run,True,True,False,False,25.38,0,0,True,94.53888105988777,,,30.819877008530053,0.05221528087222063,0.061279292225592086,0.6919705509670458,,,,,,-0.7982104113539975,,,0.04662835008977965,4.8234234234234235,0.06846846846846846,0.13333333333333333,3444.0,False,False
BarbMa01,marion-barber-iii-1,00-0023544,Marion Barber III,RB,2005,4,109,DAL,minnesota,71.0,221.0,4.49,40.0,127.0,20.0,,,,,,,,,,,,,,39.0,37.0,99.0,1,0,3,False,skill_run,False,True,False,True,34.55,0,0,True,108.75191304681366,83.5,,30.819877008530053,0.05221528087222063,0.061279292225592086,-0.4904861522031618,1.700881203636772,1.399338161270592,-0.08895378048227805,,,0.6544430110194898,1.6615753173306207,,0.04662835008977965,,,,,True,True
WillDe02,deangelo-williams-1,00-0024242,DeAngelo Williams,RB,2006,1,27,CAR,memphis,69.0,214.0,4.45,35.5,121.0,25.0,,,,,,,,,,,,,,61.0,51.0,142.0,1,0,6,False,skill_run,False,True,False,True,81.14,1,0,True,109.14496981387704,78.25,,31.598823776517538,-1.0457168412517501,-0.33507109430715254,-0.7861003279957137,0.3104361663180377,0.41286779082533265,0.9176284723435021,,,0.6946156679435653,0.4207910138031269,,0.4606647768127751,,,,,True,True
BatcBa00,baron-batch-1,00-0028170,Baron Batch,RB,2011,7,232,PIT,texas tech,,,,,,,,,,,,,,467.0,2501.0,27.0,140.0,1111.0,5.0,1.0,1.0,12.0,0,0,0,False,skill_run,False,True,True,False,1.4,0,1,True,,,,,,,,,,,,,,,,,5.355460385438972,0.057815845824411134,0.29978586723768735,3612.0,False,False
SmitMi01,michael-smith-6,00-0029145,Michael Smith,RB,2012,7,212,TAM,utah st.,,,,,,,,,,,,,,184.0,1313.0,15.0,38.0,424.0,4.0,0.0,0.0,1.0,0,0,0,False,skill_run,False,True,True,False,3.79,0,1,True,,,,,,,,,,,,,,,,,7.135869565217392,0.08152173913043478,0.20652173913043478,1737.0,False,False
BrowBr02,bryce-brown-1,00-0029429,Bryce Brown,RB,2012,7,229,PHI,kansas st.,,,,,,,,,,,,,,104.0,476.0,3.0,11.0,140.0,1.0,9.0,6.0,42.0,0,0,0,False,skill_run,False,True,True,False,1.68,0,1,True,,,,,,,,,,,,,,,,,4.576923076923077,0.028846153846153848,0.10576923076923077,616.0,False,False
BookLo00,lorenzo-booker-1,00-0025458,Lorenzo Booker,RB,2007,3,71,MIA,florida st.,70.0,191.0,4.46,35.5,121.0,26.0,,,,,,,,,,,,,,4.0,3.0,36.0,0,0,0,False,skill_run,False,True,False,True,53.7,0,0,True,96.54369757544032,78.25,,27.40265306122449,-0.49675078018976476,-1.6373652214861705,-0.7121967840475774,0.3104361663180377,0.41286779082533265,1.118944922908658,,,-0.5933066599779903,0.4207910138031269,,-1.7697412024922488,,,,,True,True
CoxxMi00,michael-cox-1,00-0030128,Michael Cox,RB,2013,7,253,NYG,massachusetts,,,,,,,,,,,,,,217.0,879.0,7.0,14.0,74.0,0.0,0.0,0.0,18.0,0,0,0,False,skill_run,False,True,True,False,0.15,0,1,True,,,,,,,,,,,,,,,,,4.050691244239632,0.03225806451612903,0.06451612903225806,953.0,False,False
WellCh00,chris-wells-1,00-0027007,Beanie Wells,RB,2009,1,31,ARI,ohio st.,73.0,235.0,4.38,33.5,128.0,25.0,,,,,,,,,,,,,,14.0,14.0,51.0,0,0,2,False,skill_run,False,True,False,True,78.41,1,0,True,127.70309294426171,80.75,,31.00112591480578,1.1501474029961913,0.8539800652910813,-1.3034251356326811,-0.30753940582362194,1.5637498896781352,0.9176284723435021,,,2.5913623369850587,1.0116406821495525,,0.1429682446575926,,,,,True,True
BellTa00,tatum-bell-1,00-0022893,Tatum Bell,RB,2004,2,41,DEN,oklahoma st.,71.0,212.0,4.37,38.5,117.0,25.0,,,,,,,,,,,,,,22.0,20.0,54.0,0,0,1,False,skill_run,False,True,False,True,71.8,0,0,True,116.26262082254877,77.75,,29.564768895060503,0.05221528087222063,-0.4483140618879367,-1.3773286795808175,1.2373995245305274,-0.24477912280484018,0.9176284723435021,,,1.4220804415765276,0.30262108013384176,,-0.6205038594636232,,,,,True,True
ToraRy00,ryan-torain-1,00-0026279,Ryan Torain,RB,2008,5,139,DEN,arizona st.,72.0,222.0,4.61,34.0,120.0,21.0,,,,,,,,,,,,,,5.0,0.0,22.0,0,0,1,False,skill_run,False,True,False,True,22.4,0,1,True,98.30582869760005,77.0,,30.105324074074073,0.601181341934206,0.11790077601598417,0.39635637517449396,-0.15304551278820702,0.24845606241778945,0.11236267008287798,,,-0.4132067483172826,0.12536617962991406,,-0.33318058659912436,,,,,True,True
HartMi00,michael-hart-1,00-0026342,Mike Hart,RB,2008,6,202,IND,michigan,69.0,206.0,4.69,28.0,110.0,23.0,,,,,,,,,,,,,,3.0,3.0,21.0,0,0,0,False,skill_run,False,True,False,True,5.42,0,1,True,85.15415528481851,69.0,,30.417559336273893,-1.0457168412517501,-0.7880429646302892,0.9875847267595977,-2.006972229213186,-1.3956612216576427,0.5149955712131901,,,-1.7573832344174627,-1.765352759078648,,-0.16721703482505973,,,,,True,True
ThomDa06,darwin-thompson-1,00-0035148,Darwin Thompson,RB,2019,6,214,KAN,utah st.,,,,,,,,,,,,,,153.0,1044.0,14.0,23.0,351.0,2.0,2.0,2.0,26.0,0,0,0,False,skill_run,False,True,True,False,3.5,0,1,True,,,,,,,,,,,,,,,,,6.823529411764706,0.0915032679738562,0.1503267973856209,1395.0,False,False
SlatSt00,steve-slaton-1,00-0026229,Steve Slaton,RB,2008,3,89,HOU,west virginia,69.0,197.0,4.45,33.5,118.0,19.0,,,,,,,,,,,,,,21.0,21.0,45.0,0,0,2,False,skill_run,False,True,False,True,44.11,0,0,True,100.4745750155784,75.75,,29.08863684099979,-1.0457168412517501,-1.297636318743818,-0.7861003279957137,-0.30753940582362194,-0.08036739439729697,-0.2902702310474341,,,-0.19154843051646916,-0.17005865454329877,,-0.8735840729176254,,,,,True,True
WilsBr00,braden-wilson-1,,Braden Wilson,RB,2013,6,204,KAN,kansas st.,75.0,251.0,4.81,,,22.0,,,,,,,,21.0,44.0,2.0,18.0,144.0,0.0,,,,0,0,0,False,skill_run,True,True,False,False,5.07,0,1,True,93.7828467864711,,,31.369422222222223,2.248079525120162,1.7599238059373548,1.8744272541372469,,,0.313679120648034,,,-0.8754814521650387,,,0.33873012899270816,2.0952380952380953,0.09523809523809523,0.8571428571428571,188.0,False,False
JohnQu00,quinn-johnson-1,00-0027106,Quinn Johnson,RB,2009,5,145,GNB,louisiana state,73.0,246.0,4.72,32.0,115.0,16.0,,,,,,,,,,,,,,0.0,0.0,44.0,0,0,1,False,skill_run,False,True,False,True,20.28,0,1,True,99.1281744432637,73.5,,32.45224244698818,1.1501474029961913,1.4768163869853943,1.2092953586040067,-0.7710210849298668,-0.5736025796199266,-0.8942195827429021,,,-0.3291582945523545,-0.7018233560550818,,0.9142855264479177,,,,,True,True
GillCu00,cullen-gillaspia-1,00-0035304,Cullen Gillaspia,RB,2019,7,220,HOU,texas a&m,,,,,,,,,,,,,,5.0,33.0,1.0,5.0,52.0,0.0,0.0,0.0,44.0,0,0,0,False,skill_run,False,True,True,False,2.69,0,1,True,,,,,,,,,,,,,,,,,6.6,0.2,1.0,85.0,False,False
AndeRo02,rodney-anderson-1,00-0035299,Rodney Anderson,RB,2019,6,211,CIN,oklahoma,72.0,224.0,,,,25.0,,,,,,,,200.0,1285.0,16.0,17.0,281.0,5.0,,,,0,0,0,False,skill_run,True,True,False,False,3.94,0,1,True,,,,30.376543209876544,0.601181341934206,0.23114374359676834,,,,0.9176284723435021,,,,,,-0.18901848661804,6.425,0.08,0.085,1566.0,False,False
StewJo00,jonathan-stewart-1,00-0026153,Jonathan Stewart,RB,2008,1,13,CAR,oregon,70.0,235.0,4.46,36.5,128.0,28.0,,,,,,,,,,,,,,48.0,48.0,134.0,1,0,5,False,skill_run,False,True,False,True,91.05,1,0,True,118.78413052475642,82.25,,33.71530612244898,-0.49675078018976476,0.8539800652910813,-0.7121967840475774,0.6194239523888676,1.5637498896781352,1.5215778240389701,,,1.6797932013753702,1.366150483157408,,1.5856463849858207,,,,,True,True
HillLe00,,00-0026344,Lex Hilliard,RB,2008,6,204,MIA,montana,71.0,231.0,4.68,32.0,122.0,,7.01,4.2,,,,,,,,,,,,3.0,3.0,62.0,0,0,1,False,skill_run,False,True,False,True,5.07,0,1,True,96.30715714207797,77.0,5.605,32.21444157905177,0.05221528087222063,0.6274941301295129,0.9136811828114549,-0.7710210849298668,0.5772795192328759,,-0.305834050272585,-0.4119774979307711,-0.6174824495188569,0.12536617962991406,-0.38050377090261833,0.7878863607046702,,,,,True,True
ThomMa01,marcus-thomas-2,00-0026306,Marcus Thomas,RB,2008,5,166,SDG,texas-el paso,72.0,213.0,4.59,30.0,116.0,21.0,,,,,,,,,,,,,,0.0,,3.0,0,0,0,False,skill_run,False,True,False,True,13.71,0,1,True,95.97516268551625,73.0,,28.884837962962962,0.601181341934206,-0.3916925780975446,0.24854928727821474,-1.3889966570715264,-0.4091908512123834,0.11236267008287798,,,-0.6514141879387121,-0.819993289724367,,-0.9819100365139973,,,,,True,True
JohnCh04,chris-johnson-1,00-0026164,Chris Johnson,RB,2008,1,24,TEN,east carolina,71.0,197.0,4.24,35.0,130.0,,,,,,,,,,,,,,,70.0,61.0,130.0,3,1,7,False,skill_run,False,True,False,True,83.21,1,0,True,121.90816535772657,82.5,,27.472922039277922,0.05221528087222063,-1.297636318743818,-2.3380747509066095,0.1559422732826228,1.8925733464932215,,,,1.999087486782071,1.4252354499920505,,-1.73239087538596,,,,,True,True
OmonXa00,,00-0026319,Xavier Omon,RB,2008,6,179,BUF,nw missouri st.,71.0,228.0,4.52,31.0,112.0,17.0,,,,,,,,,,,,,,0.0,0.0,7.0,0,0,0,False,skill_run,False,True,False,True,10.28,0,1,True,109.24739836788898,71.5,,31.796072207895257,0.05221528087222063,0.4576296787583367,-0.26877552035875274,-1.0800088710006965,-1.0668377648425562,-0.6929031321777461,,,0.7050844538909323,-1.1745030907322225,,0.5655089575202032,,,,,True,True
ScotBo02,boston-scott-1,00-0034414,Boston Scott,RB,2018,6,201,NOR,louisiana tech,,,,,,,,,,,,,,287.0,1833.0,14.0,32.0,307.0,1.0,11.0,,75.0,0,0,0,False,skill_run,False,True,True,False,5.6,0,1,True,,,,,,,,,,,,,,,,,6.386759581881533,0.04878048780487805,0.11149825783972125,2140.0,False,False
WillDa011,david-williams-5,00-0034427,David Williams,RB,2018,7,226,DEN,arkansas,,,,,,,,,,,,,,304.0,1450.0,13.0,37.0,435.0,2.0,0.0,,6.0,0,0,0,False,skill_run,False,True,True,False,1.99,0,1,True,,,,,,,,,,,,,,,,,4.769736842105263,0.04276315789473684,0.12171052631578948,1885.0,False,False
WillMa09,marquez-williams-1,00-0033796,Marquez Williams,RB,2017,7,240,JAX,miami,,,,,,,,,,,,,,1.0,1.0,0.0,2.0,19.0,1.0,0.0,,1.0,0,0,0,False,skill_run,False,True,True,False,0.77,0,1,True,,,,,,,,,,,,,,,,,1.0,0.0,2.0,20.0,False,False
JohnGa01,gartrell-johnson-1,00-0027098,Gartrell Johnson,RB,2009,4,134,SDG,colorado st.,70.0,219.0,4.67,34.0,114.0,20.0,,,,,,,,,,,,,,0.0,,19.0,0,0,0,False,skill_run,False,True,False,True,24.24,0,0,True,92.08875218048529,74.0,,31.419795918367345,-0.49675078018976476,-0.05196367535519209,0.8397776388633186,-0.15304551278820702,-0.7380143080274698,-0.08895378048227805,,,-1.0486276414843538,-0.5836534223857968,,0.3655054440847037,,,,,True,True
WillJa05,,00-0027141,Javarris Williams,RB,2009,7,212,KAN,tennessee st.,69.0,223.0,4.51,33.5,116.0,25.0,,,,,,,,,,,,,,0.0,0.0,4.0,0,0,0,False,skill_run,False,True,False,True,3.79,0,1,True,107.80246492637615,74.75,,32.92774627179164,-1.0457168412517501,0.17452225980637626,-0.3426790643068891,-0.30753940582362194,-0.4091908512123834,0.9176284723435021,,,0.557403965248797,-0.40639852188186903,,1.1670318149053407,,,,,True,True
HendDe01,,00-0033581,De'Angelo Henderson,RB,2017,6,203,DEN,coastal carolina,,,,,,,,,,,,,,2.0,15.0,0.0,39.0,459.0,3.0,0.0,0.0,8.0,0,0,0,False,skill_run,False,True,True,False,5.24,0,1,True,,,,,,,,,,,,,,,,,7.5,0.0,19.5,474.0,False,False
McFaDa00,darren-mcfadden-1,00-0026144,Darren McFadden,RB,2008,1,4,OAK,arkansas,73.0,211.0,4.33,33.0,128.0,,,,,,,,,,,,,,,39.0,32.0,103.0,0,0,4,False,skill_run,False,True,False,True,97.72,1,0,True,120.04964096691148,80.5,,27.835053480953274,1.1501474029961913,-0.5049355456783288,-1.6729428553733694,-0.4620332988590369,1.5637498896781352,,,,1.8091356299674521,0.95255571531491,,-1.5399058247031145,,,,,True,True
RedmJ.00,jr-redmond-1,00-0019722,J.R. Redmond,RB,2000,3,76,NWE,arizona st.,71.0,216.0,4.48,32.5,121.0,,,,,,,,,,,,,,,9.0,6.0,50.0,0,0,0,False,skill_run,False,True,False,True,50.94,0,0,True,107.24367573081524,76.75,,30.12259472326919,0.05221528087222063,-0.22182812672636837,-0.5643896961512981,-0.6165271918944518,0.41286779082533265,,,,0.5002925031720522,0.06628121279527151,,-0.3240006552176666,,,,,True,True
DaniP.00,pj-daniels-1,00-0024346,P.J. Daniels,RB,2006,4,132,BAL,georgia tech,70.0,214.0,4.64,33.0,116.0,21.0,7.13,4.4,,,,,,,,,,,,,,,0,0,0,False,skill_run,True,False,False,True,25.0,0,0,True,92.33616792689189,74.5,5.765000000000001,30.702448979591836,-0.49675078018976476,-0.33507109430715254,0.6180670070189029,-0.4620332988590369,-0.4091908512123834,0.11236267008287798,0.17564793427817102,0.8229040328566108,-1.0233403325486357,-0.4654834887165116,0.472357714347539,-0.01578859994689505,,,,,True,True
WynnDe00,deshawn-wynn-1,00-0025615,DeShawn Wynn,RB,2007,7,228,GNB,florida,70.0,232.0,4.47,31.5,115.0,,,,,,,,,,,,,,,3.0,3.0,23.0,0,0,0,False,skill_run,False,True,False,True,1.78,0,1,True,116.22187778931955,73.25,,33.284897959183674,-0.49675078018976476,0.684115613919905,-0.638293240099441,-0.9255149779652817,-0.5736025796199266,,,,1.4179162698000378,-0.7609083228897244,,1.356869958566862,,,,,True,True
